ReqID,Oid,Did,ReqTime,Size
370,836,1704,120,1
371,1147,1419,120,1
372,685,2769,121,2
373,2119,2268,121,1
374,3277,3277,122,1
375,1849,2113,122,1
376,1954,1043,123,1
377,2110,2811,123,1
378,2785,2537,123,2
379,633,896,124,1
380,1502,1719,125,5
381,963,372,125,6
382,1874,2319,125,2
383,1427,194,125,1
384,228,613,126,5
385,2055,645,126,1
386,122,122,127,1
387,2086,2039,127,1
388,2723,2192,127,2
389,1077,1703,128,3
390,929,145,128,1
391,598,1750,128,1
392,1239,112,128,2
393,1626,2047,128,1
394,2628,1827,129,1
395,687,1811,129,6
396,2755,2110,129,1
397,2539,2350,129,3
398,2461,1081,129,5
399,2948,3091,129,2
400,1308,967,130,1
401,880,1058,130,1
402,1442,1980,131,1
403,1349,736,132,1
404,1565,1818,132,5
405,2435,1942,132,1
406,2726,2792,133,2
407,1773,1351,133,1
408,1386,2040,133,1
409,1140,1648,133,2
410,1892,1273,133,2
411,483,1461,134,1
412,72,1880,134,1
413,1066,2432,134,5
414,2213,2398,134,1
415,1768,3942,135,1
416,1782,2672,135,1
417,1712,1940,136,1
418,1610,1744,136,1
419,330,938,137,1
420,963,1820,137,4
421,1077,1161,137,1
422,2388,332,137,2
423,2388,1692,137,1
424,1668,1101,138,1
425,1274,85,139,2
426,1721,962,140,3
427,431,761,140,6
428,1495,1058,140,1
429,3049,1565,140,1
430,1351,1166,141,1
431,466,1081,141,1
432,441,811,142,1
433,659,1154,142,1
434,1307,2812,142,1
435,1938,1722,142,1
436,2718,1742,144,1
437,592,2341,144,1
438,471,978,144,1
439,1607,2176,145,1
440,845,326,145,1
441,1899,405,146,1
442,1124,1124,146,1
443,1792,1098,146,6
444,2269,1527,146,1
445,220,1191,147,1
446,2177,2368,147,1
447,2552,2423,148,1
448,1423,1565,148,1
449,2338,2370,149,1
450,1542,1366,149,1
451,1393,1397,149,1
452,1447,1185,149,2
453,2230,2289,150,1
454,2705,3003,150,1
455,1049,2019,150,1
456,1350,1769,151,1
457,973,585,152,4
458,2235,2054,152,1
459,1820,1059,152,2
460,1055,2359,152,1
461,1558,2427,152,1
462,525,1090,153,1
463,2559,2848,153,1
464,1098,1335,154,1
465,2866,3422,154,1
466,2851,2748,154,1
467,2124,1811,155,1
468,1943,2376,155,1
469,2269,1601,155,1
470,2756,2445,155,1
471,1059,1769,156,1
472,1590,1404,157,1
473,645,350,157,1
474,10,109,158,5
475,901,1708,158,1
476,915,1257,158,2
477,2532,1899,158,1
478,1614,2887,159,1
479,2159,1058,159,1
480,1219,1081,160,2
481,947,1820,160,1
482,3136,402,160,1
483,303,1496,161,5
484,2230,1655,161,1
485,677,2096,161,1
486,2758,2501,162,1
487,3276,3276,162,2
488,2388,2388,162,5
489,54,2350,163,1
490,2904,2499,163,1
491,1881,1414,163,2
492,435,197,163,1
493,1060,1828,163,1
494,1710,932,163,2
495,1043,1489,163,1
496,2062,2121,164,5
497,1927,2636,164,1
498,2267,1056,164,1
499,1995,2232,164,1
500,1140,1204,164,1
501,481,1166,164,1
502,1999,433,164,1
503,1625,1999,165,1
504,1648,1001,165,1
505,1242,1746,166,1
506,2440,3942,166,1
507,1284,2211,166,2
508,1609,1435,166,1
509,836,869,167,1
510,1172,3942,167,5
511,3009,1730,168,1
512,1475,3368,168,1
513,1112,1262,168,1
514,1134,1400,169,2
515,1021,1888,169,1
516,2516,1886,170,5
517,1107,417,170,1
518,2618,2096,171,5
519,1071,833,171,2
520,1495,2155,171,2
521,870,2271,171,1
522,1580,1983,172,2
523,633,833,173,1
524,2853,1663,174,5
525,1938,1534,174,1
526,2189,1639,174,6
527,983,1697,175,1
528,1059,1745,176,4
529,791,1560,177,1
530,510,464,177,1
531,1478,3133,177,3
532,1629,193,178,1
533,1169,1245,178,2
534,1081,1065,179,1
535,2459,2166,179,1
536,73,901,179,1
537,2529,1747,180,1
538,85,1542,182,1
539,1757,1724,183,2
540,471,1249,183,1
541,41,915,183,1
542,1339,618,183,2
543,2069,1793,184,1
544,2740,2398,184,1
545,1506,1145,184,1
546,301,188,185,2
547,2404,2488,185,3
548,2801,734,185,1
549,1395,1214,185,1
550,2536,1101,186,1
551,2166,2472,186,1
552,2552,2681,187,1
553,1808,1081,188,1
554,1847,1081,188,1
555,2833,2281,189,5
556,2254,2630,189,5
557,2003,1049,189,1
558,1600,2115,189,1
559,2551,1566,189,1
560,1747,848,190,1
561,384,322,190,2
562,2532,2636,190,1
563,932,331,190,1
564,904,1118,190,1
565,1077,1745,190,1
566,1828,1369,190,1
567,1932,2072,192,5
568,1181,2426,192,1
569,1453,550,192,1
570,1830,2021,192,1
571,1107,1442,192,3
572,2758,1555,192,1
573,650,851,192,2
574,2990,973,192,2
575,1165,1622,193,1
576,565,707,194,1
577,3082,2559,194,1
578,2274,1867,194,1
579,1815,1811,194,1
580,1769,1107,195,1
581,1655,769,195,2
582,248,2026,195,1
583,2811,2387,195,1
584,2625,3440,195,5
585,1900,2053,195,1
586,1551,2069,196,1
587,2760,2834,196,2
588,1607,1997,197,1
589,2157,1654,197,1
590,1804,2118,197,1
591,1181,2222,198,1
592,1710,1722,198,1
593,2263,1704,199,1
594,2127,1626,199,1
595,3133,782,199,5
596,2404,2118,199,1
597,1779,1284,199,2
598,687,1194,200,1
599,1554,203,200,1
600,1356,2100,201,1
601,1969,1759,201,1
602,2049,1829,201,2
603,321,1072,201,1
604,1793,1259,201,1
605,1735,1386,202,1
606,152,138,204,1
607,1460,1668,204,6
608,2025,1135,204,1
609,677,1560,204,1
610,2590,2703,205,1
611,3151,3229,205,1
612,97,1860,205,1
613,152,892,205,1
614,2157,770,205,3
615,1166,408,205,1
616,2260,26,205,1
617,1872,2,206,1
618,2658,1059,206,1
619,952,1326,206,1
620,1943,1793,206,1
621,2484,1819,206,1
622,770,162,206,2
623,1147,672,206,1
624,2069,2637,207,5
625,2618,1892,208,6
626,1250,2289,208,1
627,2822,2176,208,1
628,852,932,208,1
629,1678,1741,209,1
630,851,568,209,2
631,1668,1229,209,1
632,808,1107,209,3
633,2366,1811,209,2
634,290,685,209,3
635,460,720,209,1
636,1451,1393,210,2
637,2635,1250,210,2
638,1849,2187,210,1
639,1407,936,210,1
640,1949,1388,210,2
641,2833,2878,211,2
642,72,357,211,1
643,958,1524,211,1
644,1282,1890,211,1
645,1830,1124,212,1
646,1089,1722,213,1
647,1943,1882,213,5
648,1704,2511,213,1
649,1613,1949,213,6
650,1043,1583,213,1
651,499,101,214,3
652,2970,2894,214,6
653,1890,3942,215,1
654,2370,1840,216,1
655,2703,1579,216,2
656,2705,2624,216,2
657,147,1986,217,1
658,2497,2260,217,3
659,3044,2535,217,3
660,1872,1059,217,1
661,1281,677,218,1
662,2459,1839,218,1
663,1813,2070,218,1
664,1548,1132,219,1
665,1657,1943,219,2
666,1101,1348,219,1
667,2404,2097,219,1
668,1734,1311,219,1
669,1892,1124,220,1
670,1450,2026,220,1
671,1188,477,220,1
672,1421,877,221,1
673,2137,1517,221,1
674,2611,2281,222,1
675,777,1710,222,1
676,1004,1523,224,1
677,2032,1705,224,1
678,1419,778,224,1
679,2046,2511,225,5
680,1349,1081,225,1
681,2482,1698,225,1
682,677,1245,225,1
683,1173,538,225,4
684,1942,1277,225,1
685,1907,1383,226,1
686,2053,3942,226,1
687,858,2768,227,4
688,2561,1693,228,1
689,1181,885,228,2
690,1875,1769,228,1
691,495,1502,228,1
692,2038,1878,228,1
693,1395,2096,228,3
694,2045,1881,229,1
695,2232,2104,229,1
696,1725,3336,229,1
697,1229,1555,229,1
698,1769,1207,229,1
699,2370,2400,231,5
700,2561,2263,231,1
701,1039,1476,231,1
702,1596,2231,231,2
703,1040,640,231,2
704,1183,880,231,1
705,761,2038,232,5
706,2678,2705,232,1
707,2706,1698,232,1
708,1400,471,232,2
709,1747,1601,233,1
710,1194,2033,233,2
711,2109,1607,233,1
712,1277,1208,233,2
713,1307,1081,233,2
714,1687,1081,234,1
715,1114,1999,234,2
716,2451,2213,234,1
717,1008,1076,235,1
718,1166,2432,235,2
719,1262,1598,235,2
720,525,811,236,5
721,1514,1735,236,5
722,1081,524,237,1
723,1598,1840,237,1
724,2951,1818,237,1
725,1864,1881,238,1
726,1677,2110,238,2
727,596,3556,238,2
728,2096,1668,239,1
729,1548,2063,239,1
730,2232,1431,239,1
731,2726,2550,239,1
732,2110,2202,240,1
733,2296,1954,240,5
734,2538,2388,241,2
735,198,33,241,1
736,2025,1627,242,1
737,1655,578,243,1
738,1782,1960,243,3
739,408,720,243,1
740,421,409,243,2
741,1596,2188,244,5
742,1524,1004,244,1
743,2788,2848,244,1
744,2038,1950,244,1
745,1303,27,244,1
746,3044,2756,245,1
747,2307,1415,246,1
748,1720,2096,246,1
749,1142,2244,247,2
750,1025,1297,247,1
751,1816,1219,247,2
752,2019,705,247,1
753,1124,3100,247,1
754,1179,1363,248,1
755,408,408,248,2
756,705,1616,249,1
757,589,741,249,1
758,1933,1107,249,1
759,765,568,250,1
760,1892,2756,250,3
761,442,3492,250,1
762,2506,1811,250,1
763,1326,2333,251,6
764,2139,1607,251,1
765,2373,2159,252,1
766,1236,1771,252,1
767,1826,1438,252,5
768,1598,1572,252,1
769,1088,624,252,1
770,2220,1690,253,2
771,1062,1476,253,1
772,2148,3693,253,2
773,1626,1279,253,1
774,2577,2301,253,1
775,1840,1238,254,1
776,336,434,254,1
777,553,2152,254,1
778,1601,417,254,1
779,2539,2330,254,1
780,1075,802,255,1
781,1872,1946,255,1
782,653,456,255,1
783,956,1641,256,1
784,2443,1704,256,4
785,1179,2125,256,1
786,1986,2364,256,1
787,938,1768,256,1
788,2152,3942,257,1
789,2848,1424,258,5
790,825,1475,258,1
791,1067,571,258,1
792,1422,29,258,1
793,1669,2126,259,2
794,2789,996,259,1
795,2919,2990,260,6
796,1903,2183,260,1
797,1882,832,260,1
798,871,1362,260,1
799,682,546,260,1
800,2494,2245,261,1
801,1957,2714,261,1
802,2222,2106,261,1
803,2213,2461,261,1
804,548,800,262,3
805,2025,2659,262,2
806,1819,1966,262,2
807,1596,1517,262,1
808,110,1580,262,1
809,1421,650,263,1
810,51,3942,263,1
811,1166,873,263,1
812,1682,665,263,1
813,2267,1577,263,1
814,1221,612,264,1
815,1587,1251,264,1
816,157,447,264,1
817,2491,1801,265,2
818,1231,1419,265,1
819,2840,3130,266,1
820,2637,2519,266,1
821,3244,1780,267,1
822,1049,1353,267,1
823,663,952,267,1
824,3091,3159,267,1
825,2868,3324,267,2
826,1259,973,267,1
827,2482,1627,268,3
828,2840,871,268,1
829,817,905,268,1
