ReqID,Oid,Did,ReqTime,Size
1054,1889,1451,376,1
1055,2055,2680,377,1
1056,2222,2398,377,1
1057,2112,2113,377,1
1058,1486,1781,377,1
1059,2399,185,378,1
1061,1356,3255,378,1
1062,1949,3942,379,1
1063,3053,3942,380,1
1064,758,1353,380,1
1065,1803,1136,381,1
1066,881,910,381,1
1067,865,475,382,1
1068,1779,1166,383,1
1069,764,792,383,1
1070,720,791,383,1
1072,1145,434,385,1
1073,673,1100,385,1
1074,2738,2905,385,1
1075,2764,2831,386,1
1076,1986,2230,386,1
1077,1246,2538,386,1
1078,1867,833,386,3
1079,2413,2837,386,1
1080,448,2184,387,1
1081,1065,901,387,1
1082,1130,1575,387,1
1083,3933,3942,387,1
1084,1371,819,387,1
1085,3091,1010,387,2
1086,331,1536,387,3
1087,1914,2083,388,1
1088,1526,1188,388,1
1090,1168,1875,389,1
1091,901,1453,389,1
1092,770,744,389,1
1093,1799,760,390,1
1094,459,1811,390,2
1095,1529,602,390,1
1098,2127,2579,390,1
1099,1698,1107,390,2
1101,2025,1451,391,1
1102,1163,435,391,1
1103,2461,2210,392,1
1104,1081,2124,392,1
1105,2542,2865,392,1
1106,2752,2357,392,1
1107,293,2193,392,2
1108,1826,746,392,1
1109,1004,1468,393,2
1111,2225,2483,394,1
1112,1803,3942,394,1
1113,1954,1043,394,1
1115,1575,1182,394,1
1116,1724,1075,394,1
1117,1135,1435,395,1
1118,706,351,395,1
1120,2274,1811,396,1
1121,2018,1251,396,1
1122,1678,1650,396,1
1123,1744,2705,397,1
1124,47,2000,397,2
1125,1187,1285,397,1
1127,1203,1185,398,1
1128,916,1043,398,3
1129,1257,1476,399,1
1130,2052,1747,399,1
1131,2206,2658,399,1
1132,1257,1075,399,1
1133,1785,1564,399,1
1134,576,492,400,1
1135,1779,3942,400,1
1136,3280,2561,400,1
1138,1207,2007,401,1
1139,1829,2025,401,1
1140,2075,1710,401,1
1141,2428,2680,402,1
1142,1025,1722,402,1
1143,2598,2218,403,1
1144,1088,2310,404,1
1145,791,952,404,1
1146,1429,491,404,1
1148,1914,1271,405,1
1149,1700,2459,405,1
1150,1552,1600,405,1
1151,1847,1865,405,1
1152,1381,667,406,2
1153,409,461,406,1
1154,1782,1964,407,1
1155,1538,1923,407,1
1156,952,687,407,1
1157,2343,359,407,1
1158,1166,958,408,1
1159,152,980,408,1
1161,266,880,409,1
1162,1231,1071,409,1
1163,1551,1943,409,1
1164,746,6,409,1
1165,2137,2576,410,1
1168,2944,3823,410,1
1169,2630,2848,410,1
1170,2303,2476,411,1
1171,1460,1978,411,1
1172,3942,1811,412,1
1173,1184,1532,412,1
1174,29,762,413,1
1175,825,1238,413,1
1176,2272,2735,414,1
1177,110,3942,414,1
1179,825,3942,414,1
1180,2947,3268,415,2
1181,1707,85,415,1
1184,248,765,416,1
1185,1759,3942,417,2
1186,2538,2680,417,3
1187,2028,1601,417,1
1188,1771,1957,418,1
1189,691,720,419,1
1190,3003,2590,419,1
1191,422,1106,419,1
1192,1550,2138,420,1
1193,2213,1840,420,1
1194,30,1051,420,1
1195,1482,2559,421,1
1196,745,1001,421,1
1197,47,1476,421,1
1198,2157,1629,421,1
1199,1501,3942,421,2
1200,447,1228,421,1
1201,1541,1965,422,1
1202,1750,1811,422,1
1203,1423,2822,422,1
1204,2559,1991,422,1
1206,2222,2620,423,1
1207,447,1596,423,1
1208,2630,1735,423,1
1209,2049,2943,425,1
1210,696,1589,425,3
1211,3001,571,425,2
1212,1668,3022,425,1
1213,1908,2739,425,1
1214,2602,1911,425,1
1216,1762,1288,426,1
1217,1236,1366,427,2
1218,2526,2332,427,2
1221,2503,2420,428,2
1222,1319,1400,428,1
1223,1136,2354,428,2
1224,2301,1892,428,1
1225,2384,2089,429,1
1226,1852,2222,429,2
1227,2490,880,429,1
1228,2309,1358,429,1
1229,510,862,429,1
1230,145,2800,429,1
1231,2026,2597,429,3
1232,452,426,429,1
1233,2028,1896,429,1
1234,1784,1650,430,1
1235,261,832,430,1
1236,973,549,430,1
1237,1043,1654,431,1
1238,1784,1676,431,2
1240,2338,1555,432,1
1242,37,639,432,1
1244,484,1112,432,1
1245,970,1892,432,1
1248,1892,9,434,3
1249,2179,1793,434,1
1250,675,1811,434,1
1252,901,1765,435,2
1253,1433,1438,436,1
1255,1750,1811,436,3
1256,742,1128,436,2
1257,1447,2025,437,1
1258,2726,1010,437,1
1259,1793,1781,438,1
1260,1025,1769,439,1
1261,880,2530,439,1
1262,935,2426,439,1
1263,2180,2407,440,1
1265,580,943,440,1
1266,1805,1637,440,1
1267,892,957,440,1
1268,1607,1181,441,1
1269,3022,2790,441,1
1271,2210,2045,441,1
1272,1593,1366,441,1
1273,1670,565,442,1
1275,1556,3942,442,2
1276,2187,3942,442,1
1277,1722,1668,442,1
1279,613,422,443,1
1280,1722,893,444,1
1281,2754,1941,445,2
1282,1456,2423,445,2
1283,2590,1715,445,1
1284,2567,1593,445,1
1285,2245,2104,445,1
1286,3074,3739,445,1
1287,1911,2519,445,2
1288,99,901,445,3
1289,1324,1185,445,1
1290,1711,2425,446,1
1291,2859,1679,446,2
1292,916,857,447,1
1294,1208,3942,447,1
1295,2835,1929,447,1
1296,973,1090,448,1
1297,2124,3066,448,1
1298,1862,1081,448,1
1299,1957,948,448,1
1300,553,1208,448,1
1301,472,1132,448,1
1302,3230,1761,449,1
1303,2661,1519,449,1
1304,1607,2104,449,1
1306,1460,1581,449,1
1309,2166,1653,450,1
1310,2135,1527,450,2
1311,1499,509,451,2
1312,2127,3276,451,1
1314,612,302,452,1
1316,938,1021,453,1
1317,1475,765,453,1
1318,2715,2257,454,1
1319,2245,2482,454,1
1320,1273,1877,454,1
1321,104,628,454,1
1322,1176,1481,455,1
1323,633,1165,456,1
1324,1199,2268,456,1
1325,651,107,456,1
1326,481,401,456,1
1328,1049,733,457,1
1329,2774,2368,457,1
