ReqID,Oid,Did,ReqTime,Size
536,3009,2230,188,2
537,963,836,189,1
538,952,1995,190,1
539,2429,2471,190,1
540,640,1208,190,3
541,1395,1132,190,1
542,2217,1811,191,1
543,2301,1107,191,2
545,2159,2760,192,1
546,1260,677,192,1
547,1700,2597,192,3
549,2025,1036,193,1
550,2138,2374,193,2
551,690,799,193,1
552,3328,2905,193,2
553,1735,3113,193,1
556,1789,973,196,1
557,2740,1043,196,1
558,2720,569,196,1
559,41,1055,196,1
560,1837,2467,196,1
561,1777,1356,196,1
563,2753,1954,196,1
564,952,746,197,1
565,32,2108,197,1
566,1289,1775,197,1
567,1911,1497,198,2
568,34,543,198,1
569,569,1043,198,1
570,1666,1200,198,1
571,1376,1767,199,1
572,1284,1629,199,1
573,3156,2740,200,1
574,2590,2413,200,3
575,3159,2978,200,2
576,1517,2834,200,1
578,2359,2106,201,1
579,698,1135,201,1
581,2078,1060,202,1
582,2900,2124,202,1
583,152,264,203,1
585,1117,1167,203,1
586,1557,802,204,1
587,1722,2184,204,1
588,1839,2831,205,1
589,588,1453,205,1
590,1417,1407,206,1
591,1971,1043,206,2
592,1715,1814,207,1
593,2800,2600,207,1
594,1499,2052,209,1
597,1349,471,212,1
599,569,1208,212,1
601,2230,2769,212,2
603,2815,227,213,1
604,2567,2065,213,1
606,1842,1565,214,2
607,2104,1091,214,1
608,1077,2478,214,1
609,1565,1911,215,1
610,193,1563,215,1
611,109,1187,216,1
612,1690,1397,216,1
613,2834,2072,216,1
614,1112,303,217,2
615,1089,1366,217,1
616,1025,1478,218,1
617,1907,1260,218,1
618,2807,1990,218,1
619,2720,2333,219,1
620,1677,414,219,1
623,481,915,220,2
625,1220,1605,220,1
627,334,407,221,1
628,2659,1397,221,1
629,218,692,221,2
630,1771,2244,221,1
631,2600,1303,222,1
632,2306,939,223,1
633,2069,2777,223,1
634,2260,1040,223,1
636,1138,1447,224,1
638,3155,2590,225,1
639,1914,2705,225,1
640,2131,143,226,2
641,663,910,226,1
644,650,1039,226,3
647,812,1149,228,1
648,2492,2325,228,1
649,2257,1202,229,1
650,1579,2931,229,2
651,865,851,229,1
652,2437,3942,229,1
653,2274,1730,229,1
654,1107,2190,229,1
655,1081,1980,229,1
656,1910,2038,230,1
657,901,2376,230,1
659,1802,1755,231,1
661,1642,2025,232,1
662,3001,2595,233,2
663,3084,1859,233,1
664,2193,1440,234,1
666,1749,1826,234,1
667,770,1142,235,1
668,1665,3942,235,1
669,2072,1424,235,1
670,2459,280,236,2
671,987,1616,236,1
673,2635,2831,236,1
674,1397,2130,236,1
675,1600,182,237,2
676,1759,3942,237,1
677,1798,2851,238,1
678,988,1398,239,1
679,1720,1579,239,2
680,2537,2676,239,1
681,1557,1751,240,2
683,1059,2003,240,1
684,1080,1933,240,1
685,1071,2232,240,3
686,1966,1194,241,2
687,1340,311,241,1
688,1792,2350,241,2
689,1181,338,241,1
691,2376,1107,242,1
692,2948,1607,242,1
693,2831,2576,243,1
694,2894,2561,243,1
695,1059,2043,243,1
696,811,1357,244,1
697,2536,1417,245,1
699,1910,1187,246,1
700,366,1055,246,1
701,2096,2082,246,1
702,2121,1839,246,1
703,385,3942,246,1
704,1124,1654,247,2
705,2041,1693,247,1
706,2333,2438,247,1
707,1281,2157,247,1
708,832,145,247,1
709,1839,1524,248,1
712,2049,1625,249,1
715,877,1257,250,2
716,2961,2715,250,1
717,2055,972,251,3
719,2655,1257,252,1
721,802,1360,252,1
723,2772,1417,253,1
725,770,34,254,1
726,2794,1986,254,2
727,1010,1698,255,1
728,855,1685,255,1
729,2514,537,255,1
730,952,1244,255,1
731,1784,560,256,1
732,2514,1179,257,1
733,2783,2454,257,1
736,2365,2301,259,2
737,1260,1995,259,1
738,1423,2110,259,1
739,2587,1409,260,2
740,2126,2125,260,1
742,3039,2958,261,1
743,1628,2350,261,3
744,875,4066,261,1
745,952,1779,262,3
746,2900,447,262,2
747,2756,1059,262,1
748,1868,1832,263,1
749,1136,1722,263,1
750,2230,893,263,1
751,1796,2389,263,2
752,932,1818,264,2
753,2439,2072,265,2
754,1184,677,265,1
755,1923,1257,265,3
756,1527,2225,266,1
757,2395,1769,266,2
758,2012,1899,266,1
759,2859,3474,266,1
760,2490,2693,267,2
761,1892,1811,268,1
762,1409,3942,268,3
763,1277,800,268,2
764,182,436,269,1
765,952,2803,269,1
767,2961,2321,269,1
769,2280,1107,269,1
770,372,1154,270,1
773,2706,2286,270,1
774,2333,1811,271,1
776,1914,1552,271,2
778,1524,2014,271,1
780,1474,869,271,1
781,1465,1574,272,2
782,938,1598,272,2
783,2015,984,273,1
784,2800,1880,273,1
785,1678,2331,273,2
786,19,1114,273,1
788,796,267,277,1
790,1627,707,277,1
791,3130,1285,277,2
792,344,800,277,1
793,983,705,278,1
794,638,1205,278,1
795,3130,2555,278,1
796,932,853,279,2
799,809,891,280,1
800,31,67,280,2
801,321,633,281,1
802,2121,1185,281,1
803,3103,2439,281,1
804,1626,825,281,1
805,2853,3942,282,1
806,952,32,282,2
807,341,904,282,1
808,2293,2244,283,1
809,508,793,283,2
810,1124,2401,283,1
811,1136,1811,284,3
812,1383,1653,284,2
813,2772,2228,285,1
814,1718,1204,285,1
816,2007,2164,285,1
817,1065,901,285,1
818,3196,1804,286,1
820,1990,1081,287,1
821,633,1274,287,1
822,1150,836,287,1
823,2503,1650,288,1
824,2831,2185,288,1
825,1943,2833,288,1
826,2124,1678,289,1
827,2476,2321,289,1
828,896,1197,289,1
830,2600,3942,290,1
831,1489,680,290,2
832,3295,2091,290,1
834,952,3276,291,1
835,1484,1663,291,1
836,2280,1414,292,1
837,873,1208,292,1
838,2433,3942,293,2
839,1255,2078,293,2
840,3224,3711,293,1
841,2801,2273,294,1
842,1813,2001,294,1
844,2753,1043,295,1
845,1935,2800,295,1
846,2483,677,297,1
847,1293,1811,297,2
848,389,1284,297,1
849,394,768,297,1
850,865,1773,298,1
851,1286,690,299,1
852,1900,2478,300,1
853,910,3276,300,1
854,2835,1757,300,2
855,682,942,300,1
856,2916,1911,301,2
858,979,3942,302,1
859,2486,2794,302,2
861,952,2368,304,1
863,1701,1268,305,2
865,1743,1043,305,1
866,1368,1943,306,1
867,2468,2085,306,2
868,2756,2188,306,1
869,1819,1607,307,1
871,2111,1154,307,1
872,367,1060,307,1
873,836,3942,308,1
874,1925,2600,308,1
876,1081,2014,309,1
877,1166,2176,309,3
879,1167,2494,309,1
880,1587,1310,310,1
881,1242,1233,311,1
882,2380,273,311,2
883,2289,1326,311,1
884,1781,1695,311,1
885,1628,2192,312,1
886,3134,3028,312,2
887,1335,1121,313,2
888,1140,2777,313,1
889,2532,2213,313,1
890,1213,1626,314,1
891,2221,1516,314,2
892,1769,2290,314,2
893,1211,1542,314,1
894,586,466,315,2
895,1058,1965,315,1
896,2143,1850,315,1
899,1627,1101,315,1
900,2157,483,315,1
901,1648,2105,315,1
902,2273,1525,315,1
903,2135,499,316,1
904,2676,1184,316,1
906,2611,3218,317,1
907,915,2740,317,1
908,2458,2751,318,2
909,1649,2268,319,2
910,2423,2900,320,1
911,1185,2370,320,1
913,1420,2316,320,1
914,821,521,322,1
916,514,884,322,1
917,2142,873,324,1
919,2763,743,325,1
920,1481,2948,325,1
921,2350,1789,325,1
922,2592,2259,326,1
923,1779,2715,326,1
924,2333,1578,327,1
925,1902,2124,327,1
926,302,1215,328,2
927,1356,1896,328,1
928,1625,2056,328,1
929,2421,1771,329,2
930,464,799,330,1
931,1693,510,330,1
932,2083,2383,331,1
935,643,1746,333,1
936,3045,1613,333,2
937,1077,1326,333,1
939,1140,1204,333,1
940,1523,504,334,2
941,3246,2420,334,1
942,1657,836,334,1
943,2343,3246,334,1
944,1779,1081,335,1
945,3109,2551,335,1
946,2832,2301,335,1
947,2829,1771,336,1
948,1246,1735,336,1
950,2017,2197,337,2
951,1524,720,337,1
952,1793,2450,339,1
954,774,880,339,1
955,1482,1854,340,1
956,1705,3577,340,1
957,1030,1101,341,2
959,2637,1939,341,1
960,979,1890,342,1
961,176,1676,343,1
962,845,515,343,1
963,1566,2629,343,1
964,716,1233,344,2
965,1059,1253,344,1
966,1253,564,344,2
967,1639,2696,345,3
968,2232,901,345,1
969,2047,2398,345,1
970,671,2115,346,1
971,1611,426,346,1
972,3942,1980,346,1
973,1077,884,346,2
977,901,760,349,1
978,435,675,349,1
979,2165,641,349,2
980,1067,2088,350,1
982,1921,1558,352,1
985,973,658,352,1
986,3001,3942,353,1
987,2835,1383,353,1
988,777,471,353,1
989,587,2203,353,1
990,1840,1183,353,1
991,3146,1451,353,1
993,409,1507,353,2
994,1957,1596,353,2
995,2176,611,354,1
996,2961,2948,354,2
997,509,181,354,1
998,910,548,354,1
999,1059,1679,354,1
1000,2364,2066,354,2
1001,2135,1510,354,1
1002,1819,647,355,1
1003,370,672,355,1
1004,2497,1757,355,1
1005,1273,3942,355,3
1006,1124,2943,355,2
1008,1397,2272,357,1
1009,845,1676,357,1
1010,835,1281,358,1
1011,557,2848,358,3
1012,2552,2817,358,1
1013,1257,557,358,1
1014,238,1238,359,2
1016,2664,3352,359,1
1017,1622,1803,360,1
1019,1362,979,361,1
1020,193,1380,361,1
1021,1081,1386,361,1
1024,1004,1900,363,1
1025,2678,1286,363,2
1026,1055,2052,363,1
1027,1257,585,363,2
1028,3182,2061,363,2
1029,1008,534,363,3
1030,1146,770,364,1
1031,1819,1010,364,1
1032,1622,1811,364,2
1033,1592,1680,364,1
1034,1755,2161,364,2
1035,426,1027,364,1
1037,1450,2372,364,1
1038,259,1744,366,1
1039,932,1049,366,1
1040,1541,1741,366,1
1041,2104,1400,367,1
1042,2971,2033,367,1
1043,1745,1811,367,1
1044,388,2909,368,1
1045,1432,385,368,1
1046,2855,2483,368,1
1047,1859,1329,368,1
1048,1622,2218,368,3
1049,2413,2602,369,1
1050,1008,620,369,1
1051,1822,1247,369,1
1053,3184,1206,370,1
1054,2522,1986,370,1
1055,1056,267,370,1
1056,2421,2321,371,1
1057,3084,2266,371,1
1058,1440,1218,371,3
1059,2125,1173,372,1
1060,1363,2618,373,2
1061,1466,209,373,1
1062,1466,847,373,1
1063,1607,2659,373,3
1064,387,738,374,1
1065,1892,2478,374,1
1066,1723,1839,374,2
1067,2428,3912,374,1
1069,2428,2009,376,1
1070,2309,1056,376,1
1071,1449,1373,376,2
1072,901,2767,376,1
1073,2407,2204,377,2
1074,1704,973,377,1
1076,2379,1097,378,2
1077,1424,1900,378,1
1078,1698,1154,378,1
1080,2840,2719,378,1
1081,1950,726,378,1
1083,2602,2809,380,2
1085,2511,2730,380,2
1086,1059,1363,380,2
1087,380,15,380,1
1088,1696,1056,380,1
1090,1167,1829,381,1
1091,515,2398,381,2
1092,892,36,382,1
1094,874,227,382,1
1096,3942,4087,382,1
1097,2501,3942,383,1
1098,3185,1215,383,1
1099,1781,2109,384,1
1100,1740,2280,384,1
1101,2311,1545,385,1
1102,562,2060,385,1
1103,952,1100,385,1
1104,647,1819,386,1
1105,2807,2089,386,1
1107,843,1244,387,2
1109,1905,1566,389,1
1110,1722,227,389,1
1111,1552,1402,389,1
1112,2704,2286,389,1
1113,691,334,389,1
1114,833,1311,390,2
1115,2491,1654,390,1
1116,2514,973,390,2
1117,1383,3280,390,1
1118,1030,1101,390,1
1120,2533,2439,391,2
1121,2590,2451,391,1
1122,1868,2246,391,1
1123,884,1205,392,1
1124,2583,2097,392,1
1125,1356,1243,392,1
1126,884,952,393,1
1127,2277,2155,393,2
1128,1851,724,394,3
1130,2618,1805,394,1
1131,1266,388,394,2
1132,2703,2238,395,1
1133,1613,2033,395,1
1134,2577,2837,396,1
1136,3246,2627,396,1
1137,1346,551,397,1
1138,959,1859,397,1
1139,2155,3942,397,1
1140,786,963,397,1
1141,1330,1998,397,2
1142,1943,863,399,2
1143,1934,2201,399,1
1144,845,2739,400,1
1145,227,1284,400,2
1146,2125,1672,400,1
1147,1468,2014,401,3
1148,652,1713,401,1
1150,1442,300,402,1
1152,334,1112,403,1
1153,1127,1725,403,1
1154,893,1990,403,1
1155,2461,3322,404,1
1156,1604,3693,404,1
1157,2740,2436,404,1
1158,1570,1959,404,1
1160,1900,3942,405,1
1161,1423,3942,405,1
1162,2948,2703,405,2
1163,2341,1745,405,1
1164,1299,3942,405,1
1165,2536,2137,406,1
1166,1730,1628,406,1
1167,2791,2281,407,1
1168,1503,79,407,1
1169,2510,2453,408,1
1170,1194,963,408,1
1171,1077,785,409,1
1172,760,1813,409,1
1173,581,54,410,2
1174,1892,650,410,1
1175,1393,1451,411,2
1178,2739,1851,412,1
1179,707,2193,413,1
1180,1892,2471,413,1
1181,677,1145,413,2
1182,1889,1456,413,1
1184,1025,2190,416,2
1185,262,2755,416,1
1186,1542,1417,416,1
1187,2693,2743,416,1
1189,2077,2423,417,1
1190,742,177,417,1
1191,949,1701,418,1
1192,1754,2164,418,1
1193,2678,1043,418,1
1194,481,1700,419,2
1196,2236,2264,420,1
1197,625,952,420,1
1198,2931,1811,420,1
1199,586,2400,420,1
1200,1274,2451,421,1
1201,2657,1205,421,1
1202,1609,2279,421,1
1203,2303,2796,421,1
1204,1284,1607,422,1
1205,2211,1622,422,3
1206,1136,1018,422,1
1207,524,2602,423,1
1208,1818,2048,423,2
1211,2602,3235,424,3
1212,1808,1475,424,1
1213,1897,1056,425,1
1214,399,1612,425,2
1215,2550,2451,425,1
1216,3196,2364,425,2
1217,257,1039,426,1
1218,1135,1292,426,1
1219,1502,972,426,1
1220,1744,1316,427,1
1221,2350,3245,427,2
1222,1911,3912,427,1
1223,2664,1811,428,1
1225,1350,988,428,1
1227,243,481,429,1
1229,1598,2948,429,1
1230,2560,1626,430,1
1231,1194,2728,430,1
1232,188,1303,430,1
1233,1576,2224,431,1
1235,1572,1016,432,1
1238,1607,2672,433,1
1239,34,1456,433,1
1240,1832,1654,433,1
1241,461,3942,433,2
1242,1368,1899,434,1
1243,1234,1978,434,1
1244,952,1101,434,1
1246,569,988,435,1
1247,1771,674,436,2
1248,1081,1395,437,2
1249,2630,2623,437,1
1250,2106,1333,437,1
1251,2231,2646,437,1
1252,646,517,437,1
1253,2998,334,437,2
1254,760,1100,438,1
1255,1188,765,438,1
1256,1483,1726,439,1
1257,1892,1422,439,2
1258,1001,2576,439,1
1259,1081,1297,439,1
1260,1997,2374,439,1
1261,2539,1945,440,1
1262,1039,2321,441,1
1263,1326,2850,442,2
1264,109,2038,442,1
1265,2843,3159,443,1
1266,570,1530,444,1
1267,1393,2887,444,2
1268,3044,1672,444,1
1270,2166,1771,445,1
1272,1514,1516,445,1
1275,1326,925,446,1
1276,1039,2561,447,1
1277,952,62,447,1
1278,2853,2681,447,1
1279,2252,2471,448,1
1280,1111,889,449,2
1281,2435,2121,449,1
1282,2930,601,449,1
1283,1574,2471,449,1
1284,3155,1211,450,1
1286,557,3942,451,1
1288,1138,2568,452,1
1289,441,303,453,2
1290,1743,1005,454,2
1291,1692,765,454,1
1293,2811,2038,454,1
1294,1179,1542,454,1
1295,2491,1365,455,1
1297,2600,2404,456,1
1298,1475,3942,456,1
1299,2655,1043,457,1
1301,974,738,457,1
1302,2246,1597,457,1
1303,1154,2038,457,2
1304,663,901,458,1
1305,481,2421,458,1
1306,1095,3942,458,1
1307,2172,2364,459,1
1308,2413,2378,459,1
1309,317,812,459,1
1310,2752,1395,459,1
1312,897,2128,460,1
1313,2535,1811,460,2
1314,1036,1161,460,1
1315,303,1251,460,1
1316,3001,2447,461,1
1318,1969,1277,461,1
1319,1808,1368,462,2
1320,1059,2341,462,3
1321,1573,2518,463,1
1323,967,901,464,1
1324,2792,836,464,1
1325,2948,2929,465,1
1328,1678,74,465,2
1329,952,585,466,3
1330,1819,2511,466,2
1331,1082,641,466,1
1332,2646,2159,466,2
1334,996,644,467,1
1335,761,1008,467,1
1336,262,2157,468,1
1337,1681,1288,469,1
1338,1020,1335,469,1
1340,1107,2038,469,1
1341,3009,1132,469,2
1342,1949,1771,470,1
1344,3051,2740,471,1
1347,2432,3218,472,1
1348,1541,1881,472,1
1349,3912,3942,473,1
1350,1059,2801,473,1
1351,2389,2357,473,1
1352,1527,444,473,1
1353,2055,884,474,1
1354,270,1432,474,1
1357,2046,2604,475,1
1358,2124,1851,475,2
1360,952,3557,475,1
1361,367,677,475,1
1362,2124,2439,476,1
1363,1790,2266,476,2
1364,2738,1862,477,1
1365,1004,355,477,1
1366,901,1690,477,1
1367,2106,1008,478,2
1368,952,1743,478,2
1369,952,2605,478,1
1372,679,670,479,2
1373,1217,1811,480,2
1374,1081,644,480,1
1375,1890,1874,480,1
1376,2443,1634,480,1
1377,1008,491,481,1
1378,2625,2321,482,1
1379,2835,1925,482,1
1380,1468,2257,482,1
1381,2274,2488,482,1
1382,1124,1016,483,2
1383,1257,919,484,1
1384,2166,1284,484,1
1386,1188,232,485,1
1387,126,1206,485,1
1388,72,1995,485,2
1389,1829,1969,485,1
1390,1466,1612,485,2
1391,942,1565,485,1
1392,1771,1414,486,1
1393,2025,2618,486,2
1394,2373,1622,487,1
1395,2124,833,487,1
1396,1999,1293,487,2
1397,2635,1698,487,1
1400,1875,1297,488,1
1401,2555,1932,489,1
1402,426,770,489,1
1403,1202,343,489,1
1404,884,1653,489,1
1405,2124,1691,490,1
1406,1013,612,490,1
1407,1396,1822,490,1
1408,112,832,490,1
1409,2014,1194,490,1
1410,2161,1754,491,1
1411,952,2054,491,1
1412,735,1268,491,2
1413,511,860,492,1
1414,1736,566,492,1
1415,770,1165,492,1
1416,1234,416,492,1
1418,131,1355,493,1
1419,463,1682,493,1
1420,978,1299,493,1
1421,2176,1048,493,2
