ReqID,Oid,Did,ReqTime,Size
324,2097,1905,111,2
325,2461,2439,111,1
326,509,2628,112,1
327,2032,2628,112,1
328,95,1925,114,1
329,2590,2801,114,1
330,2822,1538,115,1
331,892,1136,115,1
332,1004,1447,116,1
333,310,2474,116,1
334,157,568,116,6
335,1712,2167,117,1
336,2257,1678,117,6
337,1495,1398,117,1
338,2106,1179,117,1
339,647,1501,117,2
340,2325,2115,118,1
341,1622,1468,118,1
342,2726,2831,118,1
343,1805,1839,119,1
344,1321,1804,119,1
345,1071,1350,120,1
346,2357,1043,120,1
347,524,2118,120,5
348,1271,1284,120,1
349,1599,730,121,1
350,1135,675,121,1
351,1768,1949,121,1
352,2142,2390,121,1
353,2831,2596,122,5
354,1132,617,122,1
355,996,1517,122,2
356,3942,3942,123,6
357,2025,2003,123,1
358,1024,1934,123,1
359,447,302,123,1
360,544,501,123,1
361,1424,723,123,1
362,1511,1655,124,4
363,2337,1859,125,1
364,2655,1395,125,1
365,2554,2450,125,1
366,2077,2719,125,2
367,2257,1424,126,1
368,1621,3942,127,3
369,2482,2157,127,1
370,1349,2257,127,3
371,1356,1098,127,1
372,2428,2341,128,1
373,1229,3942,128,1
374,1566,2274,128,1
375,2425,2112,129,1
376,29,438,129,1
377,638,1966,129,1
378,2597,2995,130,1
379,1943,2600,130,2
380,1574,468,130,1
381,778,2486,130,1
382,1805,2169,130,1
383,367,122,130,5
384,1082,853,131,1
385,2801,2712,132,1
386,399,1769,133,1
387,1427,1707,133,1
388,1255,1995,133,1
389,271,1947,133,5
390,2025,99,134,1
391,2707,2261,134,2
392,2341,1986,134,2
393,875,2579,134,1
394,413,461,134,6
395,2658,1607,134,1
396,2124,2106,135,3
397,2886,1881,135,1
398,1330,3942,136,2
399,2300,2947,137,1
400,774,2512,137,1
401,707,303,137,2
402,1715,1774,137,1
403,632,351,137,3
404,1393,3942,138,6
405,832,1238,138,1
406,946,1245,138,1
407,1679,374,138,2
408,362,1654,139,6
409,1376,2736,139,1
410,2199,2154,140,1
411,3268,2664,141,1
412,1700,1067,141,1
413,1769,3942,141,5
414,802,526,142,1
415,2378,2345,142,1
416,761,1840,142,2
417,2055,1424,143,1
418,2655,2655,144,1
419,2530,2291,145,1
420,1405,2389,146,2
421,2848,2003,146,1
422,970,1349,147,1
423,2078,2,147,5
424,279,687,147,1
425,575,481,148,2
426,3003,2529,149,1
427,1874,2088,149,1
428,7,1874,149,1
429,1454,2437,150,1
430,2342,2991,150,1
431,1154,3262,150,1
432,422,422,151,2
433,1348,1004,151,1
434,1841,1832,151,1
435,3021,4090,151,1
436,1336,1653,152,1
437,1902,1245,152,2
438,1826,585,152,1
439,1524,1890,152,1
440,2979,1976,152,1
441,1101,1654,152,1
442,752,1525,153,1
443,1924,1550,153,1
444,1497,1811,153,1
445,3051,1414,153,1
446,1969,1400,153,3
447,278,310,153,1
448,2807,2714,153,1
449,2096,880,153,6
450,2384,1942,154,1
451,986,1465,154,1
452,2482,2683,154,1
453,1582,1868,154,2
454,1257,746,155,1
455,605,1268,155,1
456,1713,2230,155,1
457,3156,2792,156,1
458,1259,1273,156,5
459,2021,157,157,1
460,827,1657,157,1
461,952,1349,157,1
462,671,691,158,1
463,1796,2281,158,1
464,1307,2087,159,1
465,1080,466,159,1
466,1943,409,159,2
467,1258,1059,160,1
468,853,1135,161,1
469,2611,1957,161,1
470,1081,1161,162,1
471,2231,2087,162,1
472,2054,1960,162,1
473,2184,1551,163,1
474,1005,961,163,1
475,2118,3942,164,1
476,1610,1683,165,2
477,2226,2326,166,1
478,1689,1438,166,1
479,782,1349,167,2
480,2478,2635,167,1
481,2953,3325,167,1
482,1542,452,168,1
483,1542,938,168,1
484,2378,2008,168,1
485,3028,2990,169,5
486,1473,2519,169,1
487,2340,2015,169,2
488,1030,322,170,1
489,1761,2405,170,1
490,1681,1940,170,3
491,91,1889,170,1
492,1438,2900,170,1
493,2072,1552,170,2
494,1212,1303,171,1
495,1596,516,171,1
496,2405,2953,171,1
497,1366,1421,171,1
498,2622,2381,171,2
499,3066,2693,172,1
500,2096,1715,172,1
501,3295,2904,172,1
502,1554,1554,172,6
503,1829,1151,173,1
504,1765,2121,173,1
505,2257,1925,173,1
506,1615,1336,174,1
507,382,761,174,1
508,2542,1986,174,1
509,1769,3942,174,2
510,2432,2971,175,1
511,967,1529,175,1
512,1791,2319,175,1
513,3518,1088,175,1
514,1682,3799,175,1
515,77,1915,176,1
516,2484,2625,176,1
517,2811,3009,177,1
518,2852,3717,177,1
519,1161,1369,178,1
520,2739,2572,179,1
521,1449,1964,179,1
522,985,1307,181,1
523,3217,656,181,1
524,3642,2199,181,5
525,958,1166,181,4
526,2542,2078,181,1
527,3198,2684,181,1
528,2159,1622,182,3
529,2189,1056,182,1
530,569,663,182,1
531,1157,2398,182,1
532,2597,3061,184,1
533,2136,1536,184,1
534,1785,2736,185,1
535,1720,1811,185,6
536,2091,2096,185,1
537,874,219,186,1
538,1008,1447,186,1
539,1449,1427,186,1
540,3001,2769,186,1
541,2790,2462,186,5
542,1334,817,187,1
543,2866,3389,187,2
544,691,1373,187,1
545,1293,881,187,1
546,514,229,187,2
547,1969,1350,188,1
548,2633,2503,188,5
549,1587,159,190,1
550,2388,2388,190,5
551,3295,3977,191,1
552,988,734,191,2
553,1587,1570,191,1
554,1136,2363,191,1
555,1124,1447,192,1
556,1700,2811,193,1
557,121,523,193,1
558,1840,764,193,1
559,1369,1949,193,1
560,1667,1755,194,1
561,2567,2049,194,1
562,2450,2754,194,1
563,2518,2372,195,1
564,2395,2817,195,1
565,2280,1199,196,1
566,2398,2800,196,1
567,1964,2210,196,1
568,2014,963,197,1
569,2187,1439,197,1
570,1169,1541,197,1
571,1122,1219,197,1
572,2439,2726,198,1
573,41,876,198,1
574,2166,1373,198,1
575,265,332,199,1
576,1432,1822,199,1
577,2055,1745,199,1
578,929,139,200,2
579,1010,561,200,1
580,1185,1622,201,1
581,2359,2730,201,1
582,892,2,201,1
583,55,169,202,1
584,1793,1697,202,1
585,1240,3942,202,2
586,525,217,203,1
587,193,2648,203,1
588,2170,2723,203,1
589,1715,1288,203,1
590,2437,2143,204,1
591,1791,2257,204,1
592,904,1676,204,1
593,2137,1393,204,2
594,2213,1733,206,1
595,1985,1380,206,1
596,2404,2118,206,1
597,595,2124,206,2
598,1043,2104,206,1
599,2491,2307,207,2
600,1307,1297,207,3
601,1043,1077,207,2
602,2331,2411,207,1
603,1273,85,208,6
604,176,18,209,1
605,1523,1030,209,1
606,1440,2852,209,3
607,1852,2443,210,1
608,1889,1552,210,1
609,1924,2261,211,3
610,605,3942,211,2
611,382,408,211,5
612,2064,2838,212,3
613,373,69,212,3
614,1820,958,212,1
615,1830,2628,213,1
616,2754,1556,213,5
617,1059,1655,213,1
618,2590,2943,214,1
619,1219,2801,214,1
620,1745,746,215,1
621,159,159,215,1
622,1911,698,215,1
623,10,317,216,1
624,1768,2007,216,1
625,1021,2449,216,1
626,1840,1925,216,3
627,575,762,216,1
628,17,317,217,1
629,1283,1976,217,5
630,2007,1365,217,2
631,730,1349,218,2
632,2025,2437,218,5
633,2392,2039,218,1
634,3133,2812,219,1
635,1335,1749,219,1
636,1249,1100,219,1
637,1782,2113,220,1
638,2321,2683,220,6
639,2383,1849,220,5
640,1395,2770,221,1
641,1478,1750,221,1
642,1145,1451,221,1
643,2635,2991,221,2
644,1700,1218,221,1
645,2057,2753,222,1
646,1176,2466,222,2
647,782,2625,222,2
648,2444,1832,222,1
649,1613,1059,222,1
650,2511,1911,222,6
651,2894,1562,222,5
652,1306,1207,222,1
653,1658,1644,223,5
654,2811,2026,223,2
655,2972,2214,223,1
656,301,2310,223,1
657,1124,92,224,2
658,2225,2840,224,1
659,2325,2664,225,1
660,1326,670,225,1
661,1830,2561,226,1
662,758,3942,226,1
663,2439,1954,227,1
664,2053,2551,227,1
665,1829,578,227,1
666,375,760,227,1
667,1744,1816,227,5
668,1839,1233,227,2
669,2014,1111,227,3
670,2555,2331,227,1
671,413,2960,228,3
672,963,298,229,6
673,1609,2336,229,1
674,2853,1859,229,1
675,1768,1966,229,2
676,1527,2850,230,1
677,2511,1077,230,1
678,1077,1710,230,2
679,205,544,231,1
680,1208,2,231,1
681,1695,3695,231,5
682,2159,2065,231,1
683,2096,1489,231,2
684,1726,2082,231,1
685,1257,1204,231,1
686,118,483,232,1
687,952,2753,232,1
688,2429,814,232,2
689,1263,877,233,1
690,2311,2126,233,1
691,1107,1797,233,1
692,1735,2618,233,1
693,1424,1681,234,1
694,2600,1608,234,1
695,354,663,234,1
696,952,1028,234,1
697,2726,2582,234,1
698,3008,1393,235,1
699,2246,2774,236,1
700,2035,1871,237,1
701,2801,1899,237,1
702,1986,991,237,2
703,1151,1051,238,1
704,1642,1242,238,1
705,1303,159,239,1
706,2760,2638,239,1
707,2057,1773,239,1
708,1124,1219,239,1
709,1713,2119,239,1
710,2561,2370,239,2
711,1818,2,240,1
712,942,1130,241,1
713,2377,2450,241,1
714,1688,999,241,1
715,1969,1704,242,1
716,1682,1811,242,1
717,707,496,242,1
718,601,608,244,1
719,2206,1451,244,1
720,2979,2083,244,5
721,915,658,245,1
722,2398,2398,245,1
723,884,1971,245,5
724,118,880,245,1
725,3022,1675,246,1
726,1489,1629,246,1
727,372,2300,247,1
728,1819,582,247,1
729,1205,770,247,1
730,748,1612,247,1
731,896,1349,247,3
732,1518,1460,248,1
733,891,811,249,5
734,166,1701,250,2
735,2465,3942,250,1
736,2503,2919,250,1
737,2733,3276,250,3
738,832,825,250,1
739,2738,978,251,1
740,2443,1566,251,5
741,316,612,251,1
742,2935,2935,251,3
743,1711,2109,252,1
744,2755,1791,252,1
745,460,1124,252,5
746,2624,2483,252,1
747,1929,1191,252,1
748,1943,1257,252,2
749,3185,3593,253,1
750,2785,1833,253,6
751,628,1577,258,2
752,2716,322,258,1
753,2840,1878,259,1
754,1785,1902,259,5
755,1872,2170,259,2
756,2633,2351,260,1
757,107,94,260,1
758,2007,1257,260,1
759,2923,2633,260,1
760,1643,2635,260,1
761,892,1423,261,1
762,1593,1330,261,1
763,650,921,261,1
764,1415,2097,261,1
765,2366,2118,261,1
766,2176,2009,261,1
767,814,980,261,5
768,973,1793,262,1
769,1548,2063,262,1
770,2034,2898,262,1
771,2564,4087,262,1
772,2272,2345,262,1
773,1438,1036,263,1
774,1754,1947,263,2
775,2443,1285,263,2
776,1542,1366,263,2
777,2676,1947,264,1
778,1365,3942,265,2
779,1124,914,265,1
780,892,1282,265,5
781,2261,2019,265,1
782,2333,1881,266,1
783,910,1545,266,1
784,1820,2377,267,1
785,796,145,267,2
786,2916,2124,268,1
787,2118,1760,268,3
788,1146,867,268,5
789,2388,2106,269,1
790,2703,2840,269,1
791,1501,1999,270,2
792,2314,1517,270,1
793,929,1616,270,2
794,2491,1960,271,1
795,1398,971,271,3
796,978,1124,272,1
797,1232,1872,273,1
798,1965,2123,273,1
799,2834,3179,273,1
800,1573,2254,273,2
801,650,1154,273,1
802,848,1036,273,2
803,1451,3942,273,1
804,2118,1682,274,2
805,910,434,274,1
806,1546,1957,274,1
807,2091,2601,274,3
808,2115,1925,274,1
809,2104,585,274,6
810,1782,1985,275,1
811,1161,1132,275,1
812,1090,1690,275,1
813,1111,427,275,5
814,1310,948,275,1
815,1849,2173,276,1
816,1249,433,276,1
817,2864,2532,276,1
818,1241,2024,276,1
819,1668,1293,276,1
820,2900,2774,277,1
821,1204,1750,277,2
822,1570,2811,277,1
823,2656,738,277,5
824,1994,1809,277,6
825,1371,1755,277,1
826,1475,2037,277,1
827,645,13,277,1
828,2049,2355,278,1
829,1791,1577,278,1
830,539,532,279,1
831,2159,1877,279,1
832,2072,1283,279,5
833,1043,379,279,1
834,778,1088,280,1
835,682,1290,280,2
836,1043,1217,280,1
837,1205,1363,281,2
838,147,1525,281,2
839,2274,1517,282,6
840,1765,1059,282,1
841,1804,1840,282,1
842,1366,1081,282,1
843,1951,908,283,1
844,2116,2872,283,1
845,1952,1627,283,1
846,452,2535,283,1
847,457,544,283,1
848,2187,1415,284,1
849,817,892,284,1
850,852,2139,284,1
851,2343,2189,284,1
852,2703,2703,285,1
853,2112,963,285,1
854,2560,2452,285,1
855,1779,2465,285,1
856,1595,1110,285,1
857,1759,1116,286,1
858,2837,1593,287,1
859,597,1232,288,1
860,278,2467,288,1
861,369,1181,289,1
862,1648,220,290,1
863,1547,1039,290,1
864,2693,1698,290,1
865,967,279,290,2
866,1840,1219,290,1
867,1065,605,291,1
868,1828,3091,291,1
869,2706,2840,292,1
870,2768,2357,292,1
871,893,2957,292,1
872,3052,3306,292,1
873,1833,2842,292,1
874,856,340,293,1
875,460,1556,293,2
876,29,418,293,2
877,1679,1551,293,2
878,1350,1890,294,6
879,889,2373,294,1
880,1178,819,294,1
881,2310,3942,294,2
882,2550,1957,295,5
883,1662,1193,295,1
884,994,1745,295,1
885,2040,832,295,1
886,1753,362,295,3
887,1476,1811,296,3
888,233,233,297,2
889,2794,2755,297,6
890,1429,865,297,1
891,2715,2390,298,1
892,1214,1499,299,1
893,2106,1329,299,1
894,2363,2363,300,5
895,3184,2678,300,1
896,724,1219,301,2
897,1918,2106,301,2
898,2232,2962,301,1
899,1264,1942,301,6
900,2582,2578,302,2
901,387,967,302,1
902,574,1008,302,1
903,665,387,302,1
904,2476,2536,302,1
905,2758,2357,303,1
906,1740,2535,303,1
907,1366,1107,304,1
908,478,2118,304,1
909,1229,1321,304,1
910,2572,1995,304,1
911,1508,1542,304,6
912,613,1027,304,1
913,624,986,305,2
914,1700,3942,305,1
915,2309,2254,305,2
916,1045,601,305,1
917,1081,1700,305,1
918,2561,2398,306,1
919,2499,3352,307,1
920,1942,1422,307,1
921,1524,1517,308,1
922,1351,3276,308,1
923,2421,2015,308,1
924,1138,1943,309,1
925,2037,1758,309,2
926,880,635,309,1
927,3130,2621,309,6
928,1724,730,309,2
929,1059,1204,309,1
930,1066,1024,309,1
931,1572,2279,309,5
932,112,760,310,1
933,1735,437,310,1
934,1785,2121,311,1
935,310,460,312,1
936,2125,1175,312,1
937,2482,1628,312,1
938,1906,2299,312,1
939,1508,1001,313,1
940,873,33,314,1
941,1029,192,314,5
942,2583,2620,314,2
943,2394,2075,314,1
944,1407,1115,315,1
945,1132,1744,315,1
946,2800,1698,315,1
947,434,1811,315,1
948,2233,2705,316,1
949,1765,932,316,1
950,2089,657,316,1
951,1058,2183,317,1
952,447,781,317,1
953,1840,2078,318,1
954,2034,1782,318,1
955,2868,2848,318,1
956,798,1056,318,2
957,1526,915,318,2
958,2183,750,319,1
959,3244,2202,319,1
960,1721,1672,319,1
961,1769,1848,319,2
962,1635,1745,320,1
963,892,910,320,1
964,2124,1036,320,1
965,236,1484,320,1
966,3942,3942,321,2
967,2395,2807,321,1
968,545,1179,321,1
969,1167,203,321,5
970,2384,1562,321,3
971,2751,1957,322,1
972,2404,1907,322,1
973,1576,484,323,1
974,2491,1969,323,1
975,2255,2255,323,1
976,1077,2119,324,1
977,31,1056,324,1
978,1349,2087,324,1
979,19,1299,325,2
980,650,2833,325,1
981,2359,1369,325,1
982,2398,3246,325,2
983,215,1811,326,5
984,1348,1695,326,1
985,901,1679,326,5
986,3091,2630,326,2
987,429,889,326,2
988,1779,516,326,1
989,1351,1769,327,1
990,1862,373,327,1
991,957,2040,327,1
992,1332,1655,327,1
993,2516,2518,327,1
994,2768,1910,327,1
995,1265,2438,328,1
996,1482,2232,329,2
997,2357,2261,329,1
998,1892,1607,329,1
999,2590,399,330,1
1000,1771,2316,330,1
1001,1010,3942,331,1
1002,3200,3583,331,1
1003,1574,1261,331,1
1004,1629,2096,332,1
1005,2077,2625,332,1
1006,2637,2389,332,6
1007,1090,817,333,5
1008,2206,1698,333,1
1009,1516,303,333,1
1010,2466,2554,333,1
1011,1608,2019,333,1
1012,2405,1364,333,1
1013,260,260,335,1
1014,27,1025,335,1
1015,2595,1745,335,1
1016,1196,1400,335,1
1017,1929,1791,336,3
1018,1826,1682,336,1
1019,2807,2814,336,6
1020,1285,1689,338,1
1021,979,1334,338,6
1022,1366,2115,338,1
1023,2665,2677,338,1
1024,2590,1747,338,3
1025,901,1395,339,1
1026,479,617,339,1
1027,3942,1811,339,4
1028,1081,1166,339,1
1029,770,26,341,6
1030,1515,1783,341,1
1031,346,1090,341,2
1032,625,316,341,1
1033,2676,2537,341,1
1034,1422,3942,342,1
1035,2554,2137,343,1
1036,2887,50,344,1
1037,2345,2848,344,2
1038,3762,3084,345,3
1039,1642,500,345,1
1040,1760,1059,347,1
1041,952,1400,347,2
1042,1670,2052,347,6
1043,1819,434,348,1
1044,2118,2193,348,3
1045,1779,1187,348,1
1046,315,159,349,1
1047,1658,277,349,1
1048,770,145,350,2
1049,2457,2635,352,1
1050,1562,1758,352,1
1051,1077,814,352,1
1052,2432,3942,352,1
1053,1791,1245,353,1
1054,2201,2195,353,6
1055,2739,2438,353,1
1056,1475,1166,354,1
1057,1232,1517,354,1
1058,802,487,354,2
1059,2552,3912,355,6
1060,617,1964,356,1
1061,1064,2331,356,5
1062,394,684,356,1
1063,2590,1318,357,1
1064,1502,1907,357,3
1065,1407,3942,357,1
1066,2439,1566,358,1
1067,1933,3912,358,1
1068,2268,1964,359,1
1069,1217,2551,359,2
1070,399,607,359,1
1071,1615,1219,360,3
1072,2768,2445,360,5
1073,982,1484,360,1
1074,1604,1388,361,1
1075,952,1525,361,1
1076,2049,1839,361,1
1077,1900,252,361,1
1078,1039,511,361,2
1079,2654,1503,361,1
1080,2136,1999,362,1
1081,910,1030,362,2
1082,764,892,363,1
1083,3026,2926,363,1
1084,308,1627,363,1
1085,1055,1450,364,1
1086,4,301,364,1
1087,2630,1724,364,6
1088,2943,2910,365,1
1089,183,1292,365,2
1090,1839,2887,365,1
1091,2423,2929,366,2
1092,1947,2655,366,1
1093,2595,1502,366,3
1094,1126,997,367,6
1095,3091,2815,367,1
1096,1596,484,367,1
1097,1826,1867,367,1
1098,1501,821,368,1
1099,1255,1497,368,2
1100,1679,2199,368,1
1101,1957,2516,368,5
1102,1889,1717,368,2
1103,1839,1293,369,2
1104,1249,1519,369,1
1105,2961,1999,369,1
1106,2236,2098,370,1
1107,770,1694,370,1
1108,2769,2091,371,3
1109,1438,901,371,1
1110,1902,3942,371,1
1111,1943,1741,371,1
1112,1403,901,372,1
1113,259,542,372,1
1114,1332,1518,373,1
1115,2840,1619,373,1
1116,1111,990,373,1
1117,1839,1964,373,1
1118,2383,2789,374,1
1119,1004,1423,374,3
1120,2403,1059,375,1
1121,448,26,375,1
1122,967,644,375,1
1123,3156,2705,375,1
1124,932,1642,375,1
1125,2405,1268,376,1
1126,1086,1218,376,1
1127,2661,2459,376,1
1128,1517,800,376,1
1129,2559,2400,377,6
1130,1693,2502,377,1
1131,2131,2583,378,1
1132,2905,2551,378,1
1133,394,1383,379,5
1134,2331,2452,379,1
1135,1534,682,379,1
1136,1942,2409,379,1
1137,3942,3912,379,1
1138,1397,1828,380,1
1139,1791,1077,380,1
1140,1628,2072,380,1
1141,1404,1404,380,4
1142,1978,1750,381,1
1143,707,1264,381,1
1144,42,543,381,1
1145,55,1900,381,1
1146,2461,1366,382,2
1147,2529,1639,382,3
1148,1449,1694,382,1
1149,2864,2561,382,1
1150,2211,2811,383,1
1151,2349,1463,383,1
1152,1779,1058,384,1
1153,2537,2748,384,1
1154,408,2,385,1
1155,1513,764,386,1
1156,2792,2851,386,6
1157,1284,2726,386,1
1158,2257,1048,387,2
1159,2014,2636,387,1
1160,1892,719,388,1
1161,2269,1601,388,1
1162,19,72,388,6
1163,1486,1759,389,1
1164,1745,418,389,1
1165,2176,2091,389,5
1166,2139,1919,390,1
1167,746,1632,390,1
1168,1059,26,390,1
1169,1978,1213,390,2
1170,2386,2409,390,6
1171,2707,1556,391,1
1172,2494,2696,393,1
1173,2109,2803,393,2
1174,650,707,393,3
1175,1942,1627,393,6
1176,290,3740,394,1
1177,746,1107,394,1
1178,2028,1517,394,2
1179,892,1165,394,2
1180,1118,916,395,1
1181,1710,2756,395,1
1182,1625,2327,396,2
1183,1351,1460,397,1
1184,2301,1839,397,1
1185,1111,821,397,2
1186,3156,2078,398,1
1187,653,580,398,2
1188,3942,3276,398,1
1189,952,2019,398,1
1190,1049,2597,399,1
1191,2737,1043,400,1
