ReqID,Oid,Did,ReqTime,Size
1,2684,2561,0,1
2,1059,1021,1,1
3,2539,2014,1,6
4,2066,2255,2,1
5,1769,743,2,1
6,1849,1334,2,1
7,710,206,2,1
8,2772,2477,3,6
9,570,2263,3,1
10,1757,3155,4,1
11,1514,1232,4,1
12,2625,1552,5,6
13,632,932,5,1
14,194,1315,5,1
15,2177,1409,5,1
16,1055,1055,6,1
17,963,1517,6,1
18,988,857,7,1
19,2822,3524,7,2
20,3268,2900,8,1
21,1330,1785,8,1
22,3276,3276,9,5
23,2481,2684,9,1
24,1478,2789,10,1
25,2599,2,10,1
26,1217,278,11,1
27,1059,686,11,1
28,1010,670,11,2
29,1059,2386,12,1
30,1183,2439,12,1
31,2900,1296,12,1
32,543,1030,13,1
33,2807,1781,14,2
34,1698,743,14,6
35,2807,2752,15,6
36,1599,1149,15,1
37,1583,1943,15,1
38,2439,2961,15,1
39,929,1698,16,1
40,1713,2443,17,1
41,2484,2423,17,2
42,2273,1906,17,2
43,1556,1081,17,1
44,1592,1942,17,1
45,1194,1724,17,2
46,2843,1410,17,1
47,973,2458,18,1
48,2096,1758,19,3
49,1428,1833,19,1
50,650,1399,19,1
51,2250,2015,19,1
52,1542,670,19,1
53,1089,330,20,1
54,1161,2283,20,1
55,1055,1899,20,2
56,2069,2331,21,1
57,199,3942,21,1
58,2620,1964,22,1
59,1654,1179,22,2
60,1692,1447,23,1
61,2000,2301,23,1
62,2310,3912,23,1
63,1204,2403,23,3
64,1773,1048,24,1
65,2238,1004,24,1
66,1654,770,25,2
67,1882,2000,26,2
68,2736,2447,26,1
69,1669,1628,26,1
70,2918,1200,27,1
71,1943,1043,27,1
72,671,1049,27,1
73,2104,2572,28,1
74,2577,1744,28,1
75,2321,1724,28,1
76,632,1273,28,2
77,858,1112,29,1
78,1501,3368,29,5
79,2254,3084,29,1
80,2261,1908,29,1
81,33,2088,30,1
82,2363,2173,30,1
83,2620,3942,30,4
84,94,94,30,1
85,2630,2811,31,1
86,1827,2401,31,1
87,1679,1710,31,1
88,306,437,31,1
89,2989,2539,32,1
90,60,1811,32,1
91,2407,2837,34,2
92,1207,281,34,1
93,3182,2072,35,1
94,2741,2310,36,1
95,1081,1769,36,1
96,1950,1757,37,1
97,1203,1655,37,2
98,16,16,37,1
99,2537,1059,37,2
100,1905,2443,38,1
101,2596,2321,39,1
102,1679,2420,39,1
103,1891,450,40,1
104,1777,1952,40,1
105,811,507,42,1
106,1165,585,43,1
107,2364,2768,43,1
108,2232,1043,44,1
109,1184,2176,44,1
110,1577,2164,45,1
111,321,725,45,1
112,1277,1161,45,6
113,2771,1839,45,1
114,1839,982,45,1
115,1398,865,45,4
116,2221,1539,46,1
117,2014,2274,46,4
118,2741,888,47,1
119,478,1212,47,1
120,1008,2048,47,5
121,1080,1306,48,1
122,2115,305,48,1
123,650,1440,48,1
124,1690,1348,49,1
125,2379,2183,49,1
126,811,624,49,1
127,1285,1541,49,1
128,1178,2015,49,1
129,19,1679,50,1
130,1984,3942,50,1
131,2426,2426,51,1
132,220,406,52,1
133,1016,2085,52,1
134,786,1995,52,1
135,881,560,52,1
136,2706,2333,52,3
137,2077,2109,52,1
138,2801,284,53,1
139,1277,630,53,1
140,2195,2658,53,1
141,1769,2520,54,5
142,1541,1942,54,1
143,2811,814,55,6
144,977,1017,55,1
145,1161,1771,55,2
146,1942,1088,56,1
147,423,409,57,5
148,299,2583,57,1
149,1610,3942,57,2
150,1710,1639,57,1
151,2072,1655,57,1
152,1356,1346,57,1
153,1207,1306,58,1
154,1784,1185,58,1
155,2576,1135,58,1
156,2811,2655,58,1
157,1481,2321,59,1
158,687,1522,59,2
159,970,1811,59,4
160,1943,1715,60,1
161,2530,1386,61,1
162,542,1803,63,1
163,1675,1675,63,3
164,1722,1862,63,1
165,1018,1966,64,1
166,986,1574,64,1
167,1356,2537,64,1
168,1672,1825,64,1
169,1526,1188,65,1
170,1051,1784,65,2
171,1263,194,65,3
172,1701,2048,66,1
173,2133,1303,66,2
174,3276,3276,66,1
175,2000,1395,66,1
176,696,1096,66,5
177,1546,2705,67,1
178,3021,1107,67,1
179,1826,1848,67,1
180,1179,670,68,1
181,865,1166,68,1
182,2448,172,69,1
183,1910,686,69,1
184,1924,1811,70,1
185,1145,1811,70,5
186,2319,1698,70,1
187,1566,2561,71,1
188,1839,761,71,1
189,1316,3942,71,1
190,1596,2523,71,2
191,2254,2900,71,1
192,543,1351,72,1
193,963,993,72,1
194,1599,1988,72,1
195,1946,1676,72,2
196,1639,2039,73,5
197,1409,1811,73,2
198,2482,1700,74,1
199,1124,466,75,2
200,112,228,75,1
201,1090,1468,75,1
202,973,2049,75,2
203,2790,730,75,5
204,973,2232,75,1
205,2560,2560,75,1
206,1986,1986,76,2
207,1776,1148,76,1
208,2249,1740,76,1
209,746,2190,77,5
210,853,1670,78,3
211,1773,1734,78,6
212,565,1363,78,1
213,2388,1771,78,1
214,1321,1942,79,1
215,2633,1132,79,2
216,2537,2590,80,1
217,833,1529,80,1
218,1923,1644,80,1
219,811,814,81,1
220,1423,774,81,1
221,1287,1465,82,1
222,2676,2222,82,1
223,1175,3942,82,2
224,3084,1439,83,2
225,1107,1107,84,1
226,412,2069,84,1
227,2733,2995,84,1
228,1366,1923,85,1
229,1902,2173,85,1
230,2862,2104,85,2
231,3194,2848,86,1
232,1052,1427,86,1
233,1711,2800,86,1
234,1348,670,86,1
235,1678,1524,87,1
236,79,747,87,2
237,2206,3795,87,1
238,299,1557,87,1
239,1655,1081,87,1
240,1592,1843,89,2
241,2741,2097,89,1
242,2177,2618,89,1
243,670,1501,89,2
244,650,1424,89,5
245,1166,1121,91,1
246,2075,2905,91,2
247,2822,2518,92,1
248,1293,670,92,1
249,2516,2274,93,5
250,760,938,94,5
251,1207,1243,94,1
252,2121,1747,94,1
253,2503,2096,95,1
254,1781,2055,95,1
255,1008,1735,95,1
256,1942,1100,95,1
257,283,1369,95,1
258,2307,2400,95,1
259,2887,2887,95,1
260,2683,1781,96,1
261,525,1090,96,1
262,2133,1737,96,1
263,2346,2461,97,1
264,1828,2139,97,1
265,1781,1874,97,1
266,705,1715,97,1
267,2756,2052,98,1
268,1991,2400,98,2
269,380,107,98,1
270,1059,1179,99,1
271,1759,1677,99,1
272,19,1281,99,1
273,1704,3084,100,1
274,1303,1597,101,1
275,1638,2274,101,1
276,2342,3942,101,1
277,2432,2025,102,1
278,825,1910,102,1
279,2611,2025,102,1
280,1132,1544,103,2
281,1326,2467,103,1
282,751,434,103,2
283,2193,2014,104,2
284,1867,1435,104,1
285,877,1253,104,1
286,1999,1431,104,1
287,1665,1279,104,2
288,1229,3942,105,2
289,1194,504,105,1
290,2125,973,105,5
291,3044,2348,106,1
292,1864,2409,106,1
293,1157,1076,106,5
294,1551,770,106,1
295,1236,1423,106,1
296,437,1499,106,1
297,1556,1864,106,1
298,1440,2124,107,1
299,1745,1219,108,1
300,836,585,108,1
301,2301,2097,109,1
302,910,636,109,1
303,970,1811,109,4
304,2413,2497,109,1
305,2592,2126,109,3
306,2007,2205,110,1
307,2261,2861,110,1
308,561,157,110,1
309,2845,1043,110,5
310,2157,145,110,1
311,2014,2577,110,1
312,3022,2009,111,1
313,3481,851,111,1
314,652,1722,112,2
315,1704,1018,113,5
316,2053,1517,114,1
317,2735,2230,114,1
318,2696,2990,114,1
319,1429,1372,115,1
320,1059,1324,115,1
321,79,3027,115,1
322,1018,811,118,5
323,1840,1724,118,1
324,1058,1440,118,1
325,1952,2083,119,1
326,1088,1839,119,1
327,952,489,121,1
328,1431,1603,121,4
329,1101,2748,121,1
330,557,901,121,1
331,515,2083,122,2
332,1654,1514,122,5
333,769,1154,122,1
334,1380,1273,123,4
335,1519,1043,124,1
336,399,505,124,1
337,1261,1414,125,5
338,2840,3074,126,1
339,2112,2113,126,1
340,1112,672,126,1
341,1668,1862,127,1
342,1771,519,127,6
343,611,1818,127,2
344,782,2768,129,4
345,1872,2950,130,5
346,1025,1427,130,1
347,857,2121,130,1
348,1546,2046,131,1
349,489,928,131,2
350,1557,2953,132,1
351,2370,2853,133,1
352,952,650,133,1
353,1693,1016,134,1
354,2387,2938,134,1
355,1587,1107,134,1
356,2379,2154,134,1
357,1257,1983,134,1
358,1330,1947,134,2
359,1791,1059,135,1
360,2461,2635,135,1
361,129,698,135,1
362,2392,1877,136,2
363,2740,1579,136,1
364,3134,1925,136,1
365,2714,1868,136,2
366,1176,2159,136,1
367,1357,1759,137,1
368,3942,4090,137,1
369,1381,1286,137,1
370,2106,670,138,1
371,1200,2194,138,1
372,2848,594,138,2
373,2055,1277,138,1
374,1829,1232,140,1
375,777,509,141,1
376,1205,720,141,2
377,1655,986,142,1
378,1576,1258,142,5
379,1055,661,142,5
380,3942,3942,142,1
381,413,1856,142,2
382,2543,938,142,3
383,952,57,143,1
384,2597,2597,143,1
385,910,524,143,1
386,1877,2007,143,1
387,448,1475,143,1
388,589,987,144,1
389,2726,2033,144,1
390,2655,1889,144,1
391,1698,1043,144,1
392,194,283,145,1
393,2811,2696,146,1
394,2110,2405,147,1
395,1147,2061,147,2
396,2681,2983,147,1
397,1088,1247,148,1
398,366,608,148,1
399,1942,1369,149,1
400,2268,1607,149,2
401,1311,1913,150,1
402,2611,1553,150,1
403,2040,1207,150,1
404,561,1525,150,1
405,2801,2536,151,2
406,2789,1161,151,1
407,3534,1627,152,1
408,855,855,152,1
409,3027,2230,152,1
410,533,929,152,5
411,1779,2244,152,1
412,561,1072,152,3
413,1604,1550,152,2
414,2561,1678,153,2
415,1701,1346,153,1
416,958,916,153,6
417,1338,2018,154,1
418,2989,2201,155,1
419,1899,991,155,3
420,1672,1286,155,3
421,1905,2635,156,1
422,1949,2868,156,5
423,1529,1004,157,2
424,2052,2402,157,1
425,219,2166,157,1
426,1207,1966,157,6
427,17,2047,157,1
428,2537,1847,158,1
429,3246,1964,158,1
430,1517,2137,158,2
431,311,862,159,1
432,2381,2110,159,1
433,2155,929,159,1
434,1678,686,159,1
435,259,834,160,1
436,1124,871,160,1
437,2109,2122,161,1
438,1329,1422,161,5
439,832,404,162,1
440,1933,2739,162,1
441,1277,50,163,1
442,2456,2456,163,1
443,913,617,163,1
444,152,107,164,1
445,1117,1281,164,1
446,1524,1165,164,1
447,2268,2180,165,1
448,1978,1783,165,1
449,266,63,165,1
450,811,1257,165,1
451,348,1208,166,1
452,1943,867,166,1
453,1052,1229,166,1
454,2296,2355,167,5
455,520,1722,167,2
456,1682,2306,167,2
457,2736,2261,168,1
458,1136,2707,168,1
459,2526,875,169,2
460,1081,1793,169,2
461,1058,2118,169,1
462,987,1685,170,1
463,1717,426,170,5
464,3276,3276,170,1
465,952,1761,170,1
466,696,2472,171,2
467,2355,2535,173,1
468,2792,1943,173,1
469,2340,738,173,1
470,1679,434,174,1
471,2537,2735,176,1
472,437,420,176,1
473,1569,2183,176,1
474,1283,1121,177,1
475,1515,2096,178,5
476,645,910,179,1
477,1497,1101,180,1
478,1525,973,180,1
479,2370,2760,181,1
480,2613,2848,181,1
481,2379,1647,181,1
482,2137,2486,182,1
483,1121,524,182,1
484,639,2206,182,1
485,857,1107,183,1
486,3134,1682,183,1
487,611,1107,183,1
488,952,1700,183,1
489,1272,1148,183,1
490,1386,2384,183,1
491,1324,1333,184,5
492,2177,2630,184,1
493,1486,1735,185,2
494,2868,2848,186,1
495,1059,1446,186,5
496,932,1538,186,1
497,3295,1781,187,2
498,24,113,187,1
499,1783,2230,187,1
500,2025,796,188,1
501,1017,2747,188,1
502,545,1310,188,1
503,2822,2125,188,1
504,1398,2053,188,1
505,3053,2962,189,3
506,1658,1089,189,1
507,145,862,189,1
508,2185,2833,189,5
509,2485,1414,189,1
510,1101,1433,190,2
511,865,1749,190,1
512,1376,1677,190,1
513,2274,1934,190,5
514,855,1386,190,1
515,2942,2613,191,1
516,1531,1363,192,1
517,1793,1499,193,1
518,2157,1650,193,1
519,510,1225,193,1
520,3942,3276,194,1
521,2428,1914,194,1
522,2192,2492,195,1
523,1508,2308,195,1
524,1662,2812,195,1
525,2111,1293,196,2
526,873,1136,196,1
527,617,1004,196,1
528,2807,1059,196,1
529,2530,3835,197,1
530,2072,2072,197,1
531,2683,2683,197,1
532,1644,1088,199,1
533,871,1468,199,1
534,2341,2756,199,1
535,793,2961,200,2
536,2726,3464,201,1
537,1107,2126,201,1
538,3198,2910,201,6
539,1451,1330,201,1
540,1762,531,201,1
541,1101,1847,201,1
542,2559,1847,201,1
543,1140,1251,203,1
544,832,2115,204,1
545,3066,1167,204,1
546,1174,2729,205,1
547,434,339,205,2
548,1593,1579,205,1
549,1625,1959,206,1
550,1542,686,206,6
551,1585,2394,206,6
552,1409,2028,207,1
553,559,1759,207,1
554,1383,2378,208,1
555,2187,487,208,1
556,2331,2301,208,1
557,532,1514,209,1
558,704,1362,210,3
559,1414,1700,211,1
560,2736,1519,211,1
561,2206,483,212,1
562,443,1735,213,1
563,1008,706,213,1
564,1428,1565,213,1
565,2435,2141,214,2
566,1519,1574,214,5
567,483,2831,214,1
568,2758,2751,214,1
569,2355,2423,215,2
570,2467,656,215,1
571,1647,2578,215,1
572,951,951,216,1
573,2768,1043,216,1
574,2190,1277,216,6
575,1552,1179,216,1
576,409,1794,216,1
577,1771,2118,216,1
578,952,1654,216,3
579,1625,2374,217,1
580,1265,2468,218,1
581,2427,738,219,1
582,3052,2768,219,1
583,1199,392,220,6
584,3470,2840,220,5
585,2087,2555,220,1
586,1166,162,220,1
587,1071,746,221,1
588,2159,2550,221,1
589,2706,2286,221,6
590,2064,1736,221,2
591,2686,2686,222,6
592,1430,1149,222,5
593,1402,1236,222,1
594,1629,3185,222,1
595,1969,2238,223,1
596,1648,1264,224,1
597,421,382,225,1
598,1380,1915,226,3
599,952,1245,227,1
600,1376,1562,227,1
601,1678,1247,227,1
602,2755,1785,227,1
603,617,1220,227,1
604,2233,770,227,1
605,670,1136,228,1
606,2257,3117,228,3
607,1049,2052,228,1
608,706,800,228,6
609,2193,1653,229,2
610,2628,2461,229,2
611,1877,2492,229,2
612,650,1398,229,1
613,1759,479,229,2
614,101,1303,230,1
615,617,1773,230,1
616,2459,1777,231,1
617,330,1417,231,1
618,1308,418,231,1
619,955,3942,232,1
620,1116,2137,232,1
621,1169,809,232,1
622,1743,483,232,1
623,632,1179,232,1
624,2519,2559,232,1
625,2561,2953,232,1
626,1541,704,233,1
627,1728,1698,233,1
628,865,2025,233,1
629,1564,2520,234,1
630,3634,3933,234,5
631,675,675,234,1
632,983,1489,234,1
633,715,546,235,1
634,854,1826,235,3
635,2719,1219,235,1
636,1655,1737,235,1
637,856,1067,236,2
638,1013,698,237,5
639,1892,2370,237,1
640,398,950,237,1
641,1016,303,238,2
642,836,1724,238,6
643,1586,2055,239,1
644,1292,1059,240,2
645,1777,3739,240,1
646,275,1210,240,1
647,746,2014,241,1
648,525,542,241,1
649,472,1438,242,1
650,2032,1577,242,1
651,988,2461,242,1
652,1769,1811,242,1
653,1964,1911,242,6
654,611,1792,242,1
655,817,1438,242,2
656,1242,1622,243,1
657,1777,3136,243,6
658,2159,3244,243,1
659,311,339,243,3
660,2811,1896,243,1
661,792,1677,243,1
662,1939,1053,243,1
663,301,1039,243,2
664,1634,2432,244,3
665,628,339,244,1
666,434,299,244,1
667,980,1447,245,1
668,2206,2840,246,6
669,1010,1299,246,1
670,670,978,246,1
671,1791,2944,246,1
672,1386,670,247,1
673,1826,2706,247,1
674,504,421,247,2
675,2210,2484,248,1
676,2032,1525,248,2
677,2764,2760,248,5
678,1501,804,248,1
679,2599,1154,248,1
680,2894,2236,249,4
681,2177,2754,249,1
682,1366,1043,249,1
683,1101,967,250,2
684,2429,921,250,1
685,1900,2254,250,1
686,932,1779,250,5
687,2484,738,250,1
688,2138,2302,251,1
689,1077,2944,251,1
690,261,1536,252,1
691,1277,1064,252,1
692,800,283,253,5
693,1112,2040,253,1
694,1625,1878,255,6
695,394,489,255,1
696,2900,2537,255,1
697,29,1388,255,1
698,851,1107,256,1
699,2257,1771,256,1
700,734,284,257,2
701,1100,1004,257,1
702,1915,1915,257,1
703,2900,500,257,1
704,17,980,258,1
705,2791,2572,258,1
706,2811,1332,259,1
707,892,2025,260,2
708,2597,2597,260,1
709,948,3942,260,5
710,2201,2558,261,1
711,2552,2438,261,2
712,194,2096,261,1
713,40,3942,261,1
714,1007,3942,262,5
715,781,1515,263,1
716,3090,1487,263,2
717,2807,1495,263,2
718,1423,426,263,1
719,4039,4039,264,1
720,1208,1745,264,3
721,1349,1668,265,2
