ReqID,Oid,Did,ReqTime,Size
123,902,152,45,1
124,1910,2142,46,4
125,1583,1759,46,1
126,1698,910,46,3
127,2115,166,47,1
128,2303,1679,48,2
129,1911,2274,48,3
130,2325,1516,49,1
131,2474,3309,49,1
132,2483,2588,49,2
133,1654,696,50,1
134,628,2840,50,1
135,885,2822,51,1
136,1607,1904,51,1
137,1862,2124,51,1
138,1643,1468,51,1
139,1745,1519,52,2
140,1779,2127,52,2
141,3942,1915,52,6
142,2503,2628,52,2
143,1782,2788,53,3
144,1839,1724,54,1
145,1321,1067,54,1
146,383,784,54,1
147,1161,403,54,2
148,1219,1495,54,1
149,441,1097,54,1
150,1621,2025,55,2
151,1616,3942,55,1
152,2551,1842,55,1
153,2680,2859,55,1
154,2055,286,55,1
155,529,2072,56,1
156,1905,1678,56,3
157,1476,1112,57,1
158,2486,2910,58,1
159,970,2478,58,1
160,580,447,58,1
161,464,2118,60,1
162,509,1773,60,2
163,768,996,60,2
164,3300,1819,61,1
165,1429,2499,61,3
166,1336,350,61,1
167,2199,1811,61,1
168,1849,1923,61,2
169,651,268,62,1
170,724,19,62,3
171,1615,1238,62,2
172,2390,2501,62,2
173,1682,2491,62,2
174,2736,2971,63,2
175,1976,1979,63,1
176,2301,1321,63,2
177,928,509,64,3
178,2870,2739,64,1
179,825,1352,64,1
180,2439,2427,65,1
181,2376,3942,65,2
182,1428,1854,65,1
183,2230,2084,66,1
184,2754,2577,66,1
185,2467,2097,67,1
186,2817,2239,67,1
187,2124,2789,68,1
188,2357,2561,68,1
189,425,1274,68,1
190,177,803,69,2
191,3008,2659,69,2
192,885,1249,69,1
193,1112,1111,71,6
194,1400,1303,71,1
195,3061,3276,71,1
196,2105,2468,73,1
197,1523,1538,74,1
198,433,3942,74,1
199,1397,1324,75,1
200,482,482,75,1
201,1552,1655,75,6
202,366,1063,75,1
203,1376,1758,75,2
204,1908,3942,75,2
205,2183,670,76,6
206,2389,2811,76,1
207,449,2138,76,1
208,2310,2405,76,1
209,1121,2706,76,1
210,4,133,76,3
211,1381,1688,77,1
212,2025,1058,77,1
213,1792,2407,77,1
214,1881,2050,77,3
215,1782,2438,77,1
216,2211,1724,77,2
217,1522,1811,78,6
218,1064,3942,78,1
219,1501,1424,78,5
220,1587,1330,79,2
221,18,3942,79,3
222,557,967,79,1
223,1589,1603,79,1
224,1262,2189,79,1
225,1423,2048,79,1
226,398,3942,80,1
227,2597,3942,80,3
228,1818,1818,80,1
229,2049,1132,80,1
230,670,1077,81,1
231,2736,696,81,1
232,1997,2502,81,2
233,1771,1409,81,1
234,2218,2816,82,1
235,3789,3942,82,1
236,1565,1969,83,1
237,777,283,83,5
238,2435,1219,83,1
239,186,832,83,1
240,770,325,84,1
241,2756,2007,84,1
242,1405,2187,84,1
243,2057,1773,85,2
244,1081,1745,85,1
245,1679,1679,86,1
246,670,1983,86,1
247,2544,2406,86,1
248,1514,2077,87,1
249,2542,1969,87,2
250,1700,1597,87,1
251,2931,2590,88,1
252,1179,1698,88,2
253,2398,2398,88,1
254,1822,2503,88,1
255,2769,3117,89,2
256,1301,2165,90,1
257,962,1672,90,1
258,1351,345,90,1
259,1184,3309,91,1
260,1680,2084,91,1
261,2049,1519,92,1
262,278,601,93,1
263,2006,1999,94,1
264,1837,1941,94,1
265,2516,1525,94,1
266,2206,2622,94,2
267,2331,3600,96,1
268,2112,2486,97,1
269,1771,1368,97,1
270,1498,2341,97,1
271,1889,804,99,1
272,2168,3259,100,1
273,2330,1995,101,1
274,2715,2483,101,1
275,650,1497,101,6
276,1703,1899,101,1
277,1749,1811,101,1
278,2244,1954,102,2
279,1629,398,102,4
280,1446,3912,103,2
281,1093,388,103,1
282,1635,2055,103,5
283,1059,228,104,1
284,1326,1081,104,1
285,1122,746,105,6
286,2868,1612,105,2
287,183,1773,106,1
288,2047,1424,106,1
289,1666,1952,106,1
290,2835,1793,106,1
291,875,1551,106,1
292,1427,459,107,2
293,1799,400,107,1
294,589,1626,108,1
295,1283,1333,108,2
296,2019,1552,109,1
297,2040,2516,109,1
298,1872,3942,110,1
299,2840,2922,110,1
300,836,650,110,1
301,1966,404,112,6
302,2055,1067,112,2
303,2450,2428,112,1
304,1789,738,112,5
305,1016,2438,113,1
306,1188,1580,113,2
307,1966,2718,114,1
308,1064,1648,114,1
309,1678,159,114,3
310,211,1929,114,1
311,1829,2656,116,2
312,1117,1274,116,1
313,938,1793,116,2
314,1319,1923,116,1
315,2264,1515,116,1
316,865,281,117,2
317,2546,2253,117,1
318,2014,2554,118,1
319,996,884,118,1
320,1582,628,118,3
321,1747,1087,118,1
322,1360,507,119,1
323,1991,1995,119,6
324,1570,2623,119,1
325,1740,2077,119,1
326,2655,2554,120,1
327,2213,2443,120,1
328,1566,2638,120,2
329,1176,2492,120,1
330,2301,1257,121,2
331,647,367,121,1
332,2025,1819,121,2
333,1257,1779,121,1
334,2434,2041,122,5
335,1217,1277,122,2
336,1829,1811,123,1
337,996,2583,123,1
338,1519,848,124,1
339,1873,1593,124,5
340,973,921,124,5
341,2135,1251,124,1
342,2354,901,125,1
343,262,1176,125,1
344,259,2582,125,1
345,1288,791,125,1
346,1978,1303,126,5
347,1467,1398,126,1
348,2789,2124,126,1
349,2260,2238,127,1
350,1751,3942,127,1
351,1249,1574,127,1
352,1614,987,128,1
353,1681,1039,128,1
354,1718,2461,129,1
355,107,1613,129,1
356,1385,799,129,1
357,1862,2577,129,1
358,1617,3912,129,1
359,2310,865,129,1
360,227,56,129,1
361,2989,1185,130,1
362,17,338,130,2
363,1938,1045,131,1
364,1691,2268,131,1
365,857,192,131,1
366,1228,1428,131,1
367,1519,1088,131,1
368,2097,2659,131,1
369,1043,1692,132,1
370,1303,1761,132,1
371,3942,1915,133,4
372,1071,483,133,1
373,1736,1330,133,5
374,617,1058,134,1
375,1685,1712,134,1
376,2753,1914,134,2
377,2355,2551,135,1
378,2160,2102,135,1
379,2629,2476,136,2
380,2428,2494,136,3
381,1524,447,136,1
382,1351,1478,136,1
383,1242,544,136,1
384,650,3942,137,2
385,1715,2466,137,1
386,1952,2416,137,1
387,1826,1740,137,1
388,1547,2239,139,1
389,550,2007,139,3
390,1439,1310,139,1
391,2052,1519,139,1
392,1166,1344,139,1
393,2637,2389,139,6
394,1827,3942,140,1
395,1841,2158,140,2
396,2457,2384,140,1
397,2625,917,140,1
398,1862,2346,140,1
399,1025,1197,141,1
400,351,2640,141,1
401,2376,732,141,1
402,1813,1516,142,1
403,1551,2386,142,1
404,2435,2456,143,1
405,2895,2982,143,2
406,1563,1181,144,1
407,1393,1900,144,1
408,1759,2206,145,1
409,1690,2210,145,1
410,388,558,145,1
411,1747,1166,145,2
412,1460,1745,146,1
413,2331,1202,146,1
414,2406,733,147,1
415,2792,1919,147,1
416,2357,3109,148,1
417,31,3942,149,3
418,817,585,150,1
419,1784,1218,150,1
420,2751,2201,150,1
421,1349,1132,150,1
422,1807,1414,150,2
423,2536,2561,150,1
424,1814,1914,151,1
425,2040,2655,151,1
426,2789,2246,153,3
427,2758,2345,153,2
428,1274,1761,154,5
429,2491,1745,155,3
430,3231,1889,156,1
431,1130,1138,156,1
432,2055,1179,156,1
433,833,280,157,1
434,1088,813,157,3
435,1862,1840,158,1
436,987,283,158,1
437,2046,2301,158,1
438,1007,1923,158,2
439,2112,1690,158,1
440,1593,3942,159,1
441,669,785,159,1
442,1566,1839,161,1
443,2503,2511,161,2
444,2756,2503,162,1
445,1078,1534,162,6
446,1181,1862,162,1
447,3052,2684,162,1
448,9,19,162,2
449,2516,686,163,1
450,645,539,163,1
451,481,304,163,1
452,2579,2794,164,1
453,996,707,165,1
454,408,936,165,1
455,2466,1954,165,1
456,2083,2792,166,2
457,2357,1785,167,1
458,1832,1428,167,1
459,1688,2152,167,1
460,2142,1420,167,1
461,2083,1809,167,1
462,1899,1229,168,2
463,2855,2331,168,2
464,1935,978,168,1
465,1446,29,168,2
466,2274,2021,169,1
467,3406,2905,169,1
468,2458,2777,169,1
469,1872,2807,170,1
470,1802,2031,170,1
471,1849,2077,171,1
472,1863,2170,172,1
473,2831,1399,172,1
474,1679,2618,172,1
475,152,211,173,1
476,2516,597,173,1
477,1447,1983,173,1
478,2108,1154,174,1
479,1127,222,174,1
480,1502,1457,174,1
481,447,1135,174,6
482,1648,932,174,2
483,2155,1724,175,1
484,449,865,175,1
485,1369,686,175,1
486,892,1653,175,1
487,2923,2357,176,1
488,2789,1174,176,5
489,1587,2362,176,1
490,854,1555,177,1
491,952,1587,177,1
492,524,1551,177,5
493,853,2629,177,2
494,544,932,178,1
495,1749,2215,178,1
496,1233,919,178,1
497,1181,884,179,1
498,814,643,179,1
499,2350,955,179,1
500,1398,2612,180,2
501,994,817,181,1
502,1397,2800,181,1
503,2184,2522,181,1
504,1865,1297,182,1
505,1744,2478,182,1
506,22,1236,182,1
507,873,1179,182,1
508,696,1018,182,1
509,575,2128,183,1
510,1911,2833,183,1
511,2520,2461,183,5
512,1680,1644,183,6
513,1576,1679,183,1
514,1717,1811,184,1
515,2605,2672,184,1
516,121,1155,184,1
517,443,1948,184,1
518,980,1747,185,6
519,1075,1818,185,3
520,900,2210,186,2
521,1212,898,186,1
522,2383,411,186,1
523,580,1166,186,1
524,1181,1107,186,1
525,580,580,186,1
526,2590,2428,188,5
527,1572,1639,188,5
528,2333,2628,189,5
529,1779,617,190,1
530,2116,2443,190,1
531,2089,1819,190,2
532,870,1362,190,1
533,919,832,192,1
534,48,862,193,1
535,2568,2295,193,1
536,1059,28,194,1
537,1502,916,194,1
538,2017,2789,194,1
539,2296,2330,194,1
540,1172,1901,196,1
541,1340,821,196,1
542,2324,1132,197,1
543,871,2848,197,1
544,611,738,198,1
545,1653,865,198,1
546,2048,2364,198,1
547,1451,1277,199,1
548,1135,1093,199,1
549,936,2611,199,1
550,1690,1456,199,1
551,2635,3942,201,1
552,1872,1088,201,1
553,12,627,201,1
554,2350,1284,201,1
555,466,1707,201,1
556,1678,465,202,2
557,1360,445,202,1
558,481,1349,203,5
559,2706,2301,203,1
560,2388,891,204,2
561,1369,2184,204,1
562,2760,2345,204,3
563,2850,2655,204,1
564,1806,2006,205,1
565,2053,1801,205,5
566,2123,2898,205,1
567,2497,2942,206,1
568,2817,2458,206,1
569,2195,2518,206,1
570,1114,1712,207,5
571,586,1194,207,5
572,1386,728,208,1
573,754,1385,209,1
574,964,964,209,1
575,720,439,209,1
576,2025,1519,211,3
577,1107,420,211,1
578,2758,3328,212,2
579,2233,2518,212,2
580,1840,1840,212,1
581,802,1447,212,1
582,2186,2696,213,1
583,1348,1296,213,1
584,2539,2989,213,1
585,1393,487,213,1
586,2265,3392,214,1
587,2301,2450,215,1
588,720,250,215,1
589,409,1349,216,1
590,2658,2822,217,1
591,2096,33,217,1
592,1107,937,217,2
593,2696,1994,217,1
594,2161,2039,218,1
595,2038,1914,218,2
596,2505,2662,218,1
597,2947,1043,218,1
598,2625,2550,219,1
599,2638,1705,219,4
600,1519,3942,219,1
601,969,1245,219,1
602,3218,2230,220,2
603,390,1514,221,1
604,2410,2410,222,1
605,1362,1827,222,2
606,2801,2751,223,1
607,2554,2848,223,3
608,58,1073,223,2
609,1090,1221,224,5
610,2311,2289,224,2
611,2628,1805,224,1
612,1048,1811,224,1
613,921,921,225,1
614,2320,47,225,1
615,1639,1727,225,3
616,1405,3942,225,2
617,833,2137,225,1
618,979,963,225,2
619,162,832,226,1
620,1255,2602,226,1
621,1818,1132,227,1
622,2077,2753,227,1
623,1846,1846,227,6
624,2904,2436,227,2
625,2388,2222,228,5
626,2367,2367,228,2
627,417,1282,228,3
628,2133,1682,228,1
629,1404,3521,230,1
630,625,524,230,2
631,2040,1373,230,1
632,2301,2914,231,1
633,2816,2177,231,6
634,1220,1386,231,4
635,2070,422,231,1
636,1829,446,232,1
637,2331,2467,232,1
638,1880,2529,234,2
639,2261,1132,234,1
640,885,1232,234,2
641,576,203,235,1
642,1889,1524,236,1
643,738,748,236,1
644,2440,2610,236,1
645,774,1497,236,1
646,303,3942,236,1
647,2124,2900,236,1
648,2848,2474,237,2
649,2350,1289,237,1
650,2656,96,238,1
651,2205,3257,238,6
652,1208,3912,238,6
653,2816,2816,238,1
654,1045,447,239,1
655,1831,2942,239,1
656,2584,4058,240,5
657,1577,873,240,1
658,1194,1185,240,1
659,1695,1386,241,1
660,738,2894,241,1
661,3022,2404,242,1
662,1548,1905,242,1
663,744,853,243,2
664,2506,2426,243,1
665,1959,2242,244,1
666,2774,2654,244,1
667,716,322,244,1
668,1669,2097,244,1
669,2898,1499,245,1
670,952,1700,245,1
671,2726,2388,245,1
672,2791,2929,247,1
673,617,281,247,1
674,2706,2286,248,1
675,504,802,249,1
676,2009,2969,249,1
677,1187,1238,249,1
678,2640,2609,249,1
679,1299,1811,250,1
680,1622,1059,250,2
681,1062,382,250,1
682,2764,880,251,1
683,1542,1274,251,1
684,575,806,251,6
685,2177,1579,251,1
686,2740,2106,252,1
687,1700,2389,252,1
688,1393,1205,252,1
689,1651,1541,253,1
690,978,967,254,1
691,842,2325,254,3
692,1873,1059,254,2
693,1501,1811,254,1
694,394,1101,255,1
695,2449,1789,256,1
696,1004,1167,256,1
697,650,1165,256,6
698,948,617,256,2
699,952,1771,256,1
700,1835,774,256,1
701,2165,2135,257,1
702,1519,2097,257,2
703,320,1155,257,1
704,2245,1874,257,1
705,950,1194,258,1
706,884,661,258,6
707,2458,2096,258,1
708,2185,434,260,1
709,707,1541,260,1
710,2257,2007,261,1
711,2388,1909,261,1
712,1440,1542,261,5
713,1792,284,262,2
714,2301,2768,262,1
715,1678,1303,262,1
716,1424,97,262,6
717,2960,2572,263,1
718,501,176,263,1
719,2160,1565,263,1
720,1566,2274,264,1
721,932,836,264,1
722,2263,2597,264,1
723,1140,2032,264,1
724,230,116,264,1
725,1497,1940,265,1
726,2428,1107,265,1
727,1424,1791,265,1
728,967,1980,265,1
729,1043,1744,265,1
730,1478,3942,266,1
731,525,1098,266,1
732,2167,2165,267,5
733,1316,1757,267,1
734,1281,392,267,2
735,2755,2370,268,1
736,1889,1476,269,1
737,336,1676,269,1
738,1400,3942,270,2
739,1166,1735,270,2
740,384,1048,271,1
741,770,558,271,1
742,3405,3518,271,1
743,2259,2401,271,1
744,3130,2822,271,1
745,2898,2499,271,1
746,873,1204,271,2
747,2398,1566,271,1
748,1049,580,272,3
749,2025,827,272,2
750,2505,1463,272,1
751,1747,1349,273,1
752,1913,1045,273,1
753,2561,2413,273,2
754,1654,546,273,1
755,2025,1427,274,2
756,784,784,274,1
757,3156,129,275,1
758,1065,1698,275,1
759,3028,2000,276,3
760,1198,873,276,6
761,1132,1678,277,1
762,1889,2211,278,1
763,967,1937,279,2
764,952,1497,279,1
765,1978,2125,280,1
766,1467,2572,280,2
767,1964,996,280,1
768,2091,166,280,1
769,650,1101,282,5
770,950,2310,282,1
771,2106,1303,282,5
772,1983,1450,282,1
773,2222,1942,283,1
774,1826,3942,283,1
775,2287,1915,283,1
776,2257,162,283,1
777,2324,1090,284,1
778,1442,1281,284,2
779,2500,1820,285,1
780,1064,1784,285,1
781,1122,37,285,5
782,2684,2461,286,1
783,893,1112,286,1
784,1779,1135,286,1
785,1724,915,287,1
786,481,192,288,1
787,2077,704,288,5
788,434,1157,288,2
789,1090,1207,289,2
790,1796,2232,289,1
791,2770,2537,289,1
792,417,33,289,1
793,1039,2137,289,1
794,1939,1680,290,1
795,650,1627,290,5
796,1576,1818,290,1
797,1167,1319,290,1
798,2392,2837,290,1
799,1366,2359,290,1
800,1685,1206,292,1
801,2383,1999,292,1
802,139,1481,293,4
803,1592,3942,293,2
804,2118,1107,294,6
805,983,491,294,5
806,952,1067,294,1
807,1819,1613,294,1
808,3743,2770,294,1
809,1949,2517,295,1
810,2351,802,295,3
811,1065,1940,295,1
812,910,471,295,1
813,447,3942,296,1
814,2692,1639,296,1
815,789,483,297,1
816,980,1383,297,1
817,1427,1132,298,2
818,2349,1264,298,1
819,2724,2584,298,5
820,2401,2660,298,1
821,162,1471,299,1
822,1172,1450,299,4
823,281,1655,299,1
824,2625,2834,299,1
825,1654,1334,299,1
826,1780,339,300,1
827,1683,1997,300,1
828,952,2618,300,1
829,2306,1843,301,1
830,481,880,301,5
831,1839,2859,301,1
832,2038,1570,301,1
833,2628,1999,302,1
834,1402,2705,303,1
835,916,1670,303,3
836,1627,217,303,6
837,2244,1840,303,5
838,1907,973,303,1
839,2381,2381,304,1
840,515,1489,304,1
841,1081,1366,305,1
842,394,620,305,1
843,929,710,305,1
844,957,963,305,1
845,1919,1724,306,1
846,1184,3942,306,2
847,1966,2201,307,1
848,1132,1889,307,1
849,398,332,307,1
850,1940,853,307,5
851,2321,2465,308,1
852,2388,1681,308,1
853,958,568,308,2
854,2048,1969,309,1
855,1867,2016,309,6
856,2057,1257,309,1
857,1784,2232,309,1
858,2834,3027,309,4
859,2012,1273,309,1
860,1040,1474,310,1
861,742,1700,310,1
862,1410,2026,310,6
863,2097,3084,310,1
864,952,1995,310,1
865,2,1274,311,1
866,735,963,311,1
867,2405,2201,311,1
868,620,571,312,1
869,329,352,312,1
870,3217,2723,312,1
871,2910,1811,313,2
872,2529,2210,313,1
873,1239,1818,313,1
874,2082,2033,313,2
875,1701,3203,315,1
876,480,881,315,1
877,1460,1031,315,1
878,2351,2049,316,1
879,632,1811,316,2
880,408,51,316,1
881,1043,738,316,3
882,3022,1348,318,5
883,1861,394,318,1
884,1589,1807,318,5
885,910,107,319,1
886,1218,284,319,1
887,1021,1691,319,1
888,1715,1383,319,1
889,774,408,320,1
890,1064,1826,320,6
891,1414,1043,320,1
892,2792,2797,320,1
893,1669,1744,320,1
894,1284,331,320,1
895,1757,2630,321,1
896,644,8,321,1
897,2718,2017,321,1
898,1383,1059,322,2
899,2444,2703,322,1
900,2189,2635,322,1
901,1792,1447,322,5
902,2221,1735,322,1
903,2900,2054,323,1
904,1067,901,323,1
905,2049,1273,324,1
906,1983,2384,324,1
907,2763,1811,324,5
908,2447,2307,325,1
909,3156,2822,325,1
910,1534,1688,326,1
911,1262,3942,327,1
912,1806,2894,327,1
913,1542,1830,327,1
914,2488,2301,327,1
915,1254,3557,327,1
916,3196,2865,329,1
917,698,1088,329,1
918,2106,1242,329,1
919,2014,1598,330,1
920,2398,2582,331,5
921,1525,916,331,1
922,2635,2475,332,1
923,2736,2613,332,2
924,2382,3121,333,1
925,2484,2811,333,1
926,1648,29,333,1
927,1613,1303,334,3
928,2007,1566,335,1
929,2053,1804,335,1
930,2370,2831,336,2
931,489,1059,337,1
932,420,247,337,1
933,1475,650,337,1
934,1255,1134,337,1
935,1927,2947,337,1
936,1080,1090,337,1
937,785,1005,337,1
938,1489,1806,338,1
939,1866,1185,338,1
940,8,413,338,1
941,943,720,338,1
942,47,245,339,4
943,1326,1150,339,1
944,1214,1205,339,1
945,3942,50,339,1
946,1701,1107,340,1
947,2466,2177,340,6
948,1700,2423,340,1
949,670,932,342,1
950,1532,242,343,1
951,1460,1983,344,1
952,1744,3406,344,2
953,2246,2583,345,1
954,1576,2467,345,1
955,2261,1716,346,5
956,1066,730,346,6
957,2091,1811,346,5
958,275,1690,346,1
959,2741,2019,347,1
960,1773,1166,347,1
961,1246,1862,347,6
962,487,2007,347,1
963,1718,1638,347,1
964,817,3519,347,1
965,2484,2166,347,1
966,901,186,348,1
967,1793,1526,348,1
968,1285,1414,349,1
969,1349,1840,349,5
970,2159,1648,350,6
971,2834,1097,350,1
972,2628,1651,350,1
973,1682,1519,351,6
974,459,43,351,1
975,1755,2104,351,1
976,2142,2043,352,1
977,1747,509,353,1
978,2078,1465,354,1
979,1409,2046,354,4
980,1371,1744,354,1
981,2314,3654,355,2
982,152,1915,355,1
983,2613,1059,356,1
984,3051,2840,357,4
985,1285,1081,357,1
986,2953,3951,357,1
987,2193,1257,358,5
988,1027,1706,358,2
989,928,1980,358,1
990,1414,1534,358,1
991,411,1154,359,5
992,2205,1999,359,1
993,1115,1861,359,1
994,248,612,359,1
995,1900,2161,360,1
996,1351,958,360,1
997,2596,2155,360,1
998,2299,1508,360,1
999,1025,1257,360,1
1000,1277,483,360,1
1001,1771,1145,361,1
1002,1847,1657,361,5
1003,1696,1223,361,5
1004,263,1409,361,1
1005,51,2931,361,1
1006,1704,2257,362,1
1007,2948,2501,362,1
1008,974,50,363,1
1009,1650,3942,364,2
1010,1417,434,364,4
1011,2452,2450,364,5
1012,1262,857,365,1
1013,2568,2124,365,1
1014,1257,1724,366,2
1015,2517,2868,366,2
1016,2870,2281,366,1
1017,1251,2416,366,1
1018,1259,2520,366,1
1019,2403,2583,367,1
1020,1703,1333,367,1
1021,1880,2264,368,1
1022,1658,750,368,1
1023,1966,2187,368,1
1024,2324,2199,369,6
1025,2587,2769,369,2
1026,1303,670,369,1
1027,2532,2661,370,1
1028,1132,892,370,1
1029,2859,2321,370,1
1030,1753,3942,370,5
1031,3090,2393,371,1
1032,2652,964,372,1
1033,720,311,372,1
1034,32,1616,372,2
1035,2718,2135,372,1
1036,2794,1990,372,1
1037,1161,1710,373,1
1038,2768,1872,373,1
1039,1005,1679,373,1
1040,1161,706,373,1
1041,4047,2160,373,3
1042,3066,2772,374,1
1043,1698,1010,374,1
1044,3277,2473,374,1
1045,2437,2364,374,1
1046,1349,3244,376,1
1047,1754,2072,376,1
1048,682,1402,376,1
1049,2752,2461,376,1
1050,1179,1555,377,1
1051,1351,1793,378,2
1052,1943,1415,378,1
1053,2150,2188,378,5
1054,910,1428,379,1
1055,2107,1782,379,3
1056,1483,861,379,1
1057,2478,2521,381,1
1058,1428,2423,381,1
1059,1483,1915,382,1
1060,1698,1240,382,1
1061,1544,1840,383,1
1062,2156,2119,383,1
1063,1905,1666,384,1
1064,2305,1829,384,1
1065,1833,1373,384,1
1066,601,434,384,2
1067,1373,3942,385,1
1068,1558,2772,385,1
1069,414,405,386,1
1070,1016,2111,386,1
1071,1700,937,386,1
1072,880,1251,387,1
1073,2743,2039,387,1
1074,331,1676,387,5
1075,1867,1490,387,1
1076,2019,1946,387,1
1077,381,1008,388,4
1078,915,958,388,2
1079,1807,1999,389,1
1080,2491,2170,389,1
1081,2019,1257,390,1
1082,1395,1793,390,2
1083,973,781,390,2
1084,1514,1830,390,1
1085,2169,1942,391,1
1086,1247,1247,391,1
1087,374,651,391,1
1088,1059,720,391,2
1089,1351,2014,392,1
1090,746,2131,392,1
1091,1960,1573,392,1
1092,2437,2135,393,1
1093,1839,1330,393,1
1094,1636,1244,393,1
1095,1556,2640,393,1
1096,467,687,394,1
1097,1307,1815,395,1
1098,670,659,395,6
1099,1791,1791,396,1
1100,668,1630,396,3
1101,1714,2472,397,1
1102,2151,2072,398,1
1103,2115,1745,398,1
1104,679,176,399,1
1105,2677,1822,399,1
1106,2537,2172,399,1
1107,2021,254,400,1
1108,2379,3536,401,1
1109,1449,1185,401,1
1110,1761,2330,402,1
1111,2313,2362,403,1
1112,1081,1808,403,1
1113,1771,2139,403,1
1114,2811,1077,404,1
1115,2944,3623,404,1
1116,402,1676,405,1
1117,1601,1465,405,2
1118,3696,3262,405,1
1119,1132,1889,405,5
1120,143,1933,406,1
1121,1576,2375,406,1
1122,1828,512,407,1
1123,1039,826,408,1
1124,1326,2948,408,1
1125,3276,3276,409,2
1126,676,1004,409,1
1127,670,650,409,5
1128,2089,1745,409,2
1129,1621,791,409,1
1130,1124,2033,410,1
1131,885,670,410,1
1132,746,2373,410,1
1133,1910,1539,410,1
1134,2664,2550,411,1
1135,306,261,411,1
1136,1326,638,411,1
1137,1842,1689,411,1
1138,2040,1326,412,2
1139,1667,2516,412,1
1140,3304,2926,412,2
1141,1030,1181,412,1
1142,2306,2097,412,1
1143,3003,3544,413,6
1144,2053,1259,413,1
1145,1435,1805,414,1
1146,670,1386,414,1
1147,2572,250,414,6
1148,326,1958,414,2
1149,1998,1943,414,3
1150,2831,1045,414,1
1151,2118,1615,415,1
1152,2625,2735,416,1
1153,1166,720,416,1
1154,624,2486,416,1
1155,1598,2343,417,1
1156,880,1642,417,1
1157,2364,2551,418,1
1158,477,1132,419,1
1159,1319,1363,419,1
1160,3130,1018,419,1
1161,2905,1679,419,6
1162,670,435,419,1
1163,691,1676,419,1
1164,938,2367,420,1
1165,2186,2501,420,1
1166,1330,1489,421,1
1167,1385,742,421,1
1168,2299,2807,421,2
1169,785,1417,421,2
1170,730,938,422,1
1171,64,2028,422,1
1172,2652,2412,422,1
1173,1059,1680,422,1
1174,1715,1514,422,1
1175,1059,1234,422,1
1176,1625,1833,423,2
1177,2833,3253,423,1
1178,2100,1346,424,1
1179,1698,2,424,2
1180,1969,1559,424,5
1181,1286,2597,425,5
1182,1145,897,425,5
1183,1006,42,426,1
1184,2792,2177,428,1
1185,1700,1793,428,1
1186,404,1383,428,1
1187,19,193,428,1
1188,865,682,428,1
1189,408,1388,428,2
1190,601,1369,429,2
1191,1769,2343,429,1
